rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
"Здравствуйте. Моя проблема в том, что я постоянно думаю о суициде. При любой проблеме я впадаю в такое отчаяние. Мне кажется, что незначительные проблемы нерешаемы. Постоянно ""витаю в облаках"", могу на пару часов так отключиться. Мне надоело все. Вообще. Плюс ко всему у меня бывает неконтролируемая агрессия и я иногда не управляю собой. Кажется, что я смотрю на все со стороны, но остановить себя не могу. Я не знаю что со мной происходит. Вообще, у всех бывают депрессии. Это нормально.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте мне 17 лет и мне надоело жить.Мне кажется что я рождена на муки.Счастливого детства у меня не было мне постоянно приходилось слушать крики у ругань родителей как папа бьёт маму и лужи крови.В школе меня никто не замечал не слушал постоянно слышала обзывание но даже тогда я никогда не плакала.Росла я в бедности одеть было постоянно нечего и еды тоже не хватало но я крепилась и говорила себе ""Посмотри на бездомных детей у которых нет даже того что есть у тебя""Так и пролетели некоторые годы моей жизни.Я подросла и не знала что самое худшее ждет меня впереди.В школе продолжались обзывания усмешки иду по улице все оглядываются кричат обидные слова но и тогда я не поникла духом.На некоторое время это всё прекратилось но все снова началось и однажды я не сдержалась и заплакала я плакала ночь день но слёзы я себе не помогла.Мама меня не понимает постоянно обзывает говорит что я неспособная и лучше бы я не родилась однажды я не сдержалась и высказала ей что из за таких родителей как они у меня нет нормальной жизни.Я дошла до того что хотела взять веревку и повеситься но я просто побоялась сама не знаю чего что мне делать как я устала я хочу жить как все";1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0
"Помогите пожалуйста!Мне 19 лет(парню о котором пойдет речь 21)….Я встречалась с мальчиком с 12 лет.История обычная,в 10 лет влюбилась мальчика,с ума сходила!Через 2 года он на меня обратил внимание,мы стали дружить,потом встречаться,и вот последние 2 года со мной творится что-то странное,мешающее мне жить.Когда мне исполнилось 17,то я подумала что наши детские чувства растворились и ничего не осталось(плюс ко всему под давлением окружающих,все говорили,что мы не пара,что я отличница, а он двоечник,что я красивая и мне нужен парень под стать,что я воспитанная,а он обыкновенный дворовой пацан)в итоге мы расстались.Не виделись с ним 3 месяца…а потом увидела его,и во мне все проснулось,в итоге мы стали опять встречаться.Через какое-то время расстались из-за ревности друг к другу. И вот тут самое главное.Он стал встречаться с другой девушкой,как меня задело это…не спала,все время как на иголках….в итоге вернула его через неделю. Опять проходит пол года и мы расстаемся(вечные ссоры,выяснения отношений,давление и критика друзей о том что он деревня и где ты его откопала).Что вы думаете?я вижу у него новую девушку и понеслось….истерика,депрессии,потеря аппетита,сна..навязчивая идея о том что люблю его…воспоминания только хорошие.Он не хотел мириться категорически(я с ним согласна,ему надоели такие отношения),но потом он увидел меня с другом и приревновал,вернулся.Встречались уже дольше.Проводила его в армию,сама из маленького города переехала в большой,так как поступила в ВУЗ…ждала…У меня стресс,большой город,я одна,из провинции,потом учеба,мало времени,а он тут со своими скандалами,что я якобы изменяю(ну у всех парней в армии такое,подозрения).Мы ругались и мирились каждый месяц,в итоге в январе месяца этого года я улетела в Италию на 3 недели,но ему не сказала(не хотела скандалов).В Италии у меня украли телефон и я не смогла с ним связаться,в итоге он подумал,что я его бросила.Удалился ото всюду,заблокировал меня.Но я думала перебеситься и вернется.Тут он появляется в одной из соц сетей и заходит ко мне в гости,я спросила ""ты что-то хотел?""(думала начать разговор и все выяснить)Его реакция меня ошеломила,он начал посылать и оскорблять меня,говорил,что ему все равно…В итоге я увидела,что у него есть девушка.Он с ней познакомился вчера и сегодня они начали встречаться…(он в армии еще служит,они познакомились в интернете и она к нему на кпп приезжала,общаются в прямом смысле слова 3 дня)И тут все….Я ничего с собой поделать не могу,меня то в жар бросает,то в холод.руки иногда дрожат,ноги сводит,болит живот,спать не могу,на учебе не могу сосредоточиться.Мысли о суициде. Просто мне надоела эта навязчивая мысль о нем,я не только морально страдаю,но и физически. Почему у меня такая реакция на то что он влюбляется?Я же уже не люблю его,просто мне с ним хорошо…мне так это надоело!Либо с ним навсегда,либо без него!Как справится?Что делать?Мне очень тяжело…Простите за ошибки,глаза болят и сутки не спала.Ужасное состояние,мама меня не понимает. А мне так нужно чье-то плечо.Я одна в чужом городе.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;1
"Развёлся полгода назад. Устал жить, не вижу цели, не думаю, что когда-нибудь смогу так безоглядно поверить ещё раз. Начинать сначала уже поздно, в 38 лет чувствую, что уже никому не нужен. Хочется прекратить этот фарс под названием ""жизнь"", которая уже не нужна даже собственным детям..никому и ни в чём не верю..";0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
Здравствуйте. У меня странная и как мне кажется сложная ситуация. В последнее время я стала бояться находиться в обществе. Я перестала ходить в школу, стала часто ссориться с родителями из за пропусков и меня начали посещать мысли о том что если я умру всем будет легче. И я постоянно ощущаю чей то взгляд. Я стала очень агрессивной, напряжённой, злой. Постоянные мысли о суициде не покидают меня. Что мне делать?;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1
"Доброго времени суток. Все чаще и чаще меня настигают мысли о собственной бесполезности. С малых лет я работал, чтобы выжить, учился, чтобы найти нишу в обществе, пытался выполнять свои социальные обязанности, пробовал хоть как-нибудь придать своей жизни смысл. Путешествовал некоторое время, но однообразность жизни практически везде давила на меня. Сейчас я полностью поглощен вопросом о самоубийстве. Не будь я плаксой и амебой, давно бы уже решился... Но я очень боюсь смерти - что будет после разрушения моего материального тела? Я не готов жить по законам общества, социальные контакты меня угнетают. Кроме мечтаний и сна я уже ничего не жажду. В идеальном случае я хотел бы стать овощем, провести лоботомию, потерять восприятие всего вокруг меня. Наша короткая жизнь пуста, эволюция сыграла злобную шутку с человеком - я в состоянии осмыслить и понять свое существование. Но... только зачем же все это? Я спас нескольких человек от смерти, помогал неимущим и нуждающимся. только встречал я везде и всегда непробиваемую стену из невежества, невнимания, безразличия и зависти. Постепенно я начал уставать жить. В данный момент совсем невмоготу. Я готов выпить бутылку какой-нибудь гадости, повеситься, утопиться - если бы только был бы я уверен, что нет другого выхода. Я очень хочу лечь в психиатрию и послушать мнение специалистов насчет моего состояния - днями и ночами я могу сидеть без сна и без дела, полностью автоматически выполняя положенные мне действия, забывать о питании и отдыхе. Все идет своим чередом - люди живут и умирают, добровольно или по стечению обстоятельств. Мне хотелось бы тоже освободиться от восприятия окружающего мира - не могу я найти ничего завораживающего вокруг меня! Помогите мне, пожалуйста! Если и дальше я буду концентрироваться на этой теме, то или с ума сойду, или убью себя! Я боюсь брать в руки острые предметы, не посещаю водоемы, не подхожу к перилам и ограждениям - каждый предмет предстает как орудие суицида. Уже тысячу раз я умирал в моих мыслях - такие думы умиротворяют меня некоторое короткое время, лезут уже пару минут обвинения в голову - ""почему я так слаб?"", ""почему я не решился?"", ""почему я никак не решусь?"" Понятно, что это инстинкт самосохранения... Мне становится стыдно за мою слабость, я не могу себя терпеть, я хочу умереть! Как же быть? Как дальше жить? Помогите! Подскажите, к кому или куда обратиться? Мое существование полностью абсурдно! Я хочу найти выход из этой ситуации. Хоть какой-нибудь осмысленный результат! Что-нибудь, что толкнуло бы меня на тот или иной путь... К каким-нибудь действиям... Спасибо заранее! Помогите, пожалуйста!";1;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1
Здравствуйте! Я посещаю клинического психолога около полугода. Обращалась по поводу неудач в личной жизни и на работе, было большое желание изменить свою жизнь. Так-же полгода принимаю антидепрессант. С психологом сложились хорошие отношения, я считала его кем-то вроде отца. Последний месяц пытались проработать очень тяжелый период в моей жизни, но я не смогла рассказать об этом на сеансе , потому что было очень болезненно и страшно для меня. После нескольких попыток я предложила психологу описать эту ситуацию письменно - он согласился. Я собралась с силами и написала весь рассказ, переслала его по эл.почте с пометкой, что я совершила героический поступок, описав весь рассказ , и что он не обязан реагировать сейчас, а поговорим мы об этом на сеансе. Вчера был этот сеанс. Сначала мой психолог долго не открывал мне дверь, хотя у него не было пациентов, и заставил ждать под дождем и без зонта на улице. Когда я сказала об этом, он ответил, что открыл сразу, как только услышал звонок - якобы, звонок очень тихий . Это неправда, потому что во время сеанса я слышала много раз как звонят другие пациенты ( это частная клиника с несколькими пациентами) - со звонками все в порядке. А потом мы сели и он даже не намекнул мне, что вообще читал это письмо. просто молчал, ждал, когда я первая заговорю. Я спросила, читал-ли он письмо и все-ли там понял, а он ответил, что читал и понял только, что мне очень болезненна данная тема. Я сильно разолилась на него за такое равнодушие. Весь сеанс спорили, письмо обсуждать я не хотела. Он согласился со мной, что он должен был начать сеанс со слов о том, какой большой шаг вперед я сделала, рассказав о своей беде и преодолев себя. Он должен был побеспокоиться, как мне это далось ( я исцарапала запастья ногтями, пока писала письмо, показала ему руки в сплошных синяках и царапинах, но ему было плевать). А в конце сказал,что не хочет,чтобы я испытывала материальные трудности, поэтому теперь мы будем встречаться раз в неделю ( сейчас я прихожу два раза в неделю). Я чувствую себя обманутой и мне не хочется жить. Со вчерашнего дня плачу. Ведь получается, что мной пренебрегают даже тогда, когда я плачу деньги. Я так верила, что он волнуется за меня, дажесравнивала его со своим папой, а на самом деле ему наплевать. Мне противно оттого,что я должна была выклянчивать у него те слова, которые он обязан был сказать как психолог да и просто как человек. Он в конце начал говорить что-то о том, что я сделала ему подарок , написав это письмо и доверив свой секрет, и про гордость, которую он якобы испытывает. Это звучало глупо и неискренне. Такое чувство, что он просто пытался успокоить меня и снять с себя ответственность. Я не верю ни одному его слову. Не хочу больше его видеть. Мне очень больно и тяжело и я не знаю, что делать. может быть, вы что-то сможете подсказать?;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Рассталась с парнем после этого стала замкнутой и не общительной , ушла в себя , мир стал серым и как будто остановился , ничего не хочется ни есть ни пить ни общаться стала слушать грустную музыку , думать о самоубийстве , на днях пыталась вскрыть руки ( ванная , теплая вода и лезвие) но испугалась и не смогла насмерть перерезать вены (осталась ссадина) не вижу смысла жить;1;1;1;1;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1
я уехала из родного города, утащила за собой мужа.взяли ипотеку.потом меня уволили с работы, нашла другую но не высокооплачиваемую.муж сутками на работе.я боюсь находиться одна.началась бессонница, страх....лежала в больнице-было облегчение, но сейчас все по новой началось.очень жалею что уехала от мамы, хочу вернуться, но муж не едет.не знаю как быть.больше не могу так жить хоть в петлю лезь...;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1
Я испытываю тревогу и раздражительность, постоянная усталость, отсутствие сил и желания что-то делать, постоянные перепады настроения, у меня проблемы с самооценкой и уверенностью в себе, проблемы с личными границами (я часто иду на поводу чужих желаний и мнений, не могу отстаивать своё мнение и личное пространство). Мне тяжело понять свои эмоции, потребности и желания, не могу принимать решения, появились суицидальные мысли, постоянно откладываю дела на потом, пью много алкоголя, много курю, не могу определиться чем я хочу заниматься, хочу поработать с моим отношением к деньгам, сформировать более четкие цели на жизнь. Разобраться в себе и понять, кто я и какой человек, найти смысл жизни. Развить социальные и коммуникативные навыки: стать более приятным в общении человеком, лучше выступать перед публикой, эффективнее доносить свои мысли. Мне не нравится моё отношение с другими людьми (осуждение, навязывание убеждений или решений, завышенные требования, конфликты, неуважение, грубость), я завишу от мнения и оценки окружающих.Помогите разобраться с этим;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1
Я согласен на все. У меня дикое желание разобраться в себе;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Почему то сейчас меня ничего не волнует, я не знаю как это происходит , меняется настроение, даже глазом моргнуть не успеваю);0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Я испытываю тревогу и раздражительность, постоянная усталость, отсутствие сил и желания что-то делать, постоянные перепады настроения;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
у меня проблемы с самооценкой и уверенностью в себе, проблемы с личными границами (я часто иду на поводу чужих желаний и мнений, не могу отстаивать своё мнение и личное пространство);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Мне тяжело понять свои эмоции, потребности и желания,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
появились суицидальные мысли;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"пью много алкоголя, много курю, не могу определиться чем я хочу заниматься, хочу поработать с моим отношением к деньгам, сформировать более четкие цели на жизнь. Разобраться в себе и понять, кто я и какой человек, найти смысл жизни. Развить социальные и коммуникативные навыки: стать более приятным в общении человеком, лучше выступать перед публикой, эффективнее доносить свои мысли. Мне не нравится моё отношение с другими людьми (осуждение, навязывание убеждений или решений, завышенные требования, конфликты, неуважение, грубость), я завишу от мнения и оценки окружающих.
Помогите разобраться с этим";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
"Давно интересуюсь этим вопросом, с раннего детства, и в свои 29 лет я так и не выяснил этого - зачем меня привели в этот мир. Зачем я ему, а он мне? Все возможные смыслы, которые мы придаем жизни: семья, дети, карьера, получение удовольствий,искусственны и надуманы, все они являются частью жизни, не выходят за её пределы, и называть их смыслом равносильно популярному мнению о том что ""смысл жизни в самой жизни"", и оно в свою очередь является абсурдом, так же как утверждать, что смысл езды на автомобиле сама езда, а не конечный пункт поездки. Для придания нашему существованию порядка, справедливости, цели, люди придумали множество философских и религиозных учений, но они по большему счету являются опиумом, сладкой иллюзией, которая всегда приятней, чем суровая правда. А горькая правда, скорей всего, заключается в том, что жизнь это просто продукт случайности, слепого и бездушного эволюционного процесса, и мы, люди, также как и все остальные живые существа просто лишь марионетки в руках слепого часовщика, биологические машины для репликации генетического материала.
Жизнь скоротечна, всё суета сует и тлен, наслаждения и удовольствия бесцельны и низменны, большую часть жизни (сон, работа, приготовление и потребление пищи, лечение от болезней) мы тратим на то, чтобы эту самую жизнь поддерживать, т.е. не
умереть. Кто-то, конечно, начнет говорить о якобы возвышенных идеалах, об альтруизме, служению людям, обществу, созидании, привнесении в этот мир чего-то прекрасного и полезного. Но если подумать, всё это направлено на улучшение качества и поддержку жизни людей, но при этом всё равно эта самая жизнь не стает от этого более осмысленной. Мы все равно будем неудовлетворены, будем болеть, стареть и в конце концов умирать, пока род человеческий (да и сама Вселенная) не прекратят своё существование.";0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
В том и дело что я не хочу выбирать. Наслаждаться жизнью я никогда не умел и не хотел. И пришел к выводу что смерть это единственная правда, пускай и суровая. И единственный настоящий смысл, как конечный пункт любой жизни.;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Какой дух? Где он, каков он, как его развивать? И, самое главное, для чего? Для того, чтобы в конце пути его испустить и уйти в небытиё?;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Думаю, прервать бессмысленное в любом случае будет более осмысленным, чем его продолжать.;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Добрый день.Помогите выбраться из черноты.Неделю назад рухнули надежды на улучшение жизни, не могу справиться с разочарованием и горем. Понимаю, что не конец света, что в итоге все так или иначе устаканится, но это будет через год, через два и вообще неизвестно когда. Сейчас в жизни ничего нет. Живу, чтобы приходить на работу. Будни сплошной зомби-день. Работа плюс дорога и время остается только на сон. Сил уже ни на что не остаётся. За выходные не восстанавливаюсь. Все что хотела бы недоступно, не хватает имеющихся ресурсов и возможностей. Мелкие радости, которые я отчаянно выискиваю каждый день, помогают только ""не утонуть"", ресурса от них, чтобы начать выплывать, не хватает. В последнее время все больше замечаю как уходит здоровье, внешность, энергия. То что раньше восстанавливалось само, теперь уже не восстанавливается, требует сил и внимания, которых у меня нет.

Чувствую себя словно антилопа, которую медленно заглатывает удав, а она все думает, что у нее есть ещё шанс вырваться, она же все ещё дышит, у нее все ещё есть ноги, вот сейчас рванет и вырвется, надо только успокоиться и набраться сил. Хочется уже просто всё закончить.";0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1
Да. Не получается справиться с разочарованием. Словно все рухнуло и уже ничто не имеет смысла. Возникают упорные мысли, что зачем все это влачить дальше, если лучше уже не станет, зачем терпеть без надежды на что то. Страшно от того, что я вкладываю все свои ресурсы, все свои силы и умения, но их оказывается недостаточно, чтобы выбраться, а с каждым рывком у меня остаётся все меньше сил и возникает паника и ужас от того, что они скоро кончатся. Пугают мысли о том, что я буду делать если у меня не хватит сил ходить на работу, или если здоровье не восстановится после очередного ухудшения. Иногда дополнительно наваливаются какие то внешние неприятности и на них просто нет сил. Словно попала в штормящее море и не могу выбраться из прибрежных волн на берег, меня просто швыряет туда-сюда по камням, а все что я могу это удерживать голову над водой и стараться не захлебнуться, берег так близко, а вылезти не хватает сил.;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1
Словно все рухнуло и уже ничто не имеет смысла.;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
зачем все это влачить дальше,;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
лучше уже не станет, зачем терпеть без надежды на что то.;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
паника и ужас от того, что они скоро кончатся. Пугают мысли о том, что я буду делать если у меня не хватит сил ходить на работу, или если здоровье не восстановится после очередного ухудшения.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Момент с катастрофизацией есть, признаю. Такое, как мне кажется, берется из ощущения изоляции и одиночества, в которые я попадаю при сложных ситуациях. Я ощущаю отделенность от мира, что я одна в сражении с ним, что все что у меня есть это я и мои силы. И мне страшно что их недостаточно.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
До жизни добраться не удается. Она словно где то рядом, но до неё не дотянуться.;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Помогите выбраться из черноты.;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Да, хотелось бы выбраться из того состояния в котором я сейчас.
Понимаете, реально ещё не всё окончено, ещё есть шанс что ситуация с жильем сложится благополучно. Нужно просто методично идти к цели, сохранять спокойствие, вовремя совершать действия с документами. Я все это понимаю и заставляю себя делать. Но внутри я не хочу. Не хочу вникать, не хочу думать об этом, не хочу заниматься этим. Неприязнь ко всему связанному. Сильное отторжение и сопротивление пошло.
Очень тяжело заставлять себя встать утром и идти на работу. Первая половина дня проходит в полностью убитом состоянии, иногда плачу по дороге на работу и на работе. Стала сильно опаздывать и ничего не могу с этим поделать. Ночью просыпаюсь часа в 2, 3 и не могу заснуть.
Появились навязчивые мысли об уходе. На этом фоне стала замечать что по дороге на работу стали появляться всякие неприятные прохожие (иду по глухому месту) и у меня возникают образы об опасности и страх. Я словно программирую себя на нападение на меня и провоцирую.
Про критерии если честно затрудняюсь ответить.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Обида на несправедливость, как это ни глупо.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Понимаете, в отношениях с людьми я могу понять и принять, что у меня не получается взаимодействие и меня не принимают, потому что я дефектная. Но самому миру по идее все равно какая я. Если это отношения с вещами, предметами, чем то неодушевленным, то тут по идее у меня есть шансы, потому что это мир физический и важны возможности физические. А получается не так.
Есть такая идея, о том что природа вносит свои коррективы и отвергает дефектных особей. Вот у меня ощущение что так происходит со мной. Мир меня отвергает и старается уничтожить, потому что я дефектная. Наверное с точки зрения эволюции это правильно, но я же не виновата в том что дефектная, я не могу исправить этот дефект. Получается как бы я ни старалась, у меня нет выбора. Я должна уйти из этого мира и это единственный путь.
И да, я знаю что это ощущение, мировоззрение и сценарий идут из отношений с мамой.
№33 | Мария Ануфриева писал(а):
Откуда ""родом"" оценка вашего чувства?
От меня. Я же знаю что мир несправедлив. Это его свойство, поэтому странно обижаться на это, как например на то, что небо голубое.";1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0
"Мне сейчас достаточно сложно если честно. В течение дня меня переключает из состояния в состояние. То я чувствую что я больше не могу выносить внутреннюю боль и приходят в голову черные мысли, то мне удается отвлечься и я ощущаю себя отстраненной, спокойной, думаю о посторонних вещах, не имеющих ко мне отношения, то мне кажется что у меня вообще все отлично и я не понимаю зачем я вообще пишу такие странные вещи, все ведь хорошо.
В диалоге я участвую из спокойного состояния, как бы со стороны смотрю на себя.";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Когда во взаимодействии мы чувствуем в другом человеке неполноценность, опасную для выживания нашего вида, мы инстинктивно отгораживаемся от этого человека, отвергаем его. Не потому что он плохой. А потому что он опасен на глубоком подсознательном уровне. И мы не отвергаем его осознанно, нам просто этот человек не нравится, возможно неприятен.;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
реально ещё не всё окончено, ещё есть шанс что ситуация с жильем сложится благополучно. Нужно просто методично идти к цели, сохранять спокойствие, вовремя совершать действия с документами. Я все это понимаю и заставляю себя делать. Но внутри я не хочу. Не хочу вникать, не хочу думать об этом, не хочу заниматься этим. Неприязнь ко всему связанному. Сильное отторжение и сопротивление пошло.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Да, а поскольку боль никуда не девается, то отвлечение становится делом постоянным.
Либо боль, либо ничего не чувствую, либо делаю вид что мне хорошо.
Поэтому я и говорю что не живу своей жизнью, я все время защищаюсь и притворяюсь, а для меня самой и места то нет.";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
защиты зачастую вообще не осознаются мной, а когда осознаются не поддаются корректировке. Я не знаю что с ними делать, как их обходить;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
У меня стоит как бы запрет на получение чего то в близости. При сближении я вместо того чтобы постараться получить и восполниться раз уж дают, наоборот попадаю в сценарий что мне нельзя быть и начинаю себя же и зажимать, уничтожать.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
"Долго думала над Вашими словами. Я понимаю о чем Вы и во многом согласна. Но мне кажется я пытаюсь сказать о другом, меня беспокоит другое.
Попробовала нащупать это и вот что вышло.
Мне кажется у меня два параллельных взаимосвязанных процесса, которые я периодически путаю между собой.
1. Это тот о котором я рассказывала - деструктивный сценарий на основе послания ""исчезни"".
2. Наверное процесс так называемого внутреннего ребенка. Его потребность в слиянии с первичным объектом и принятии им. Я все время жила тем, что однажды я найду такой объект. А теперь я поняла что этого не будет. Никогда не будет. И я не хочу жить без этого. Осознанно не хочу. И я пытаюсь как то отгоревать это понимание, пытаюсь развернуть себя на другие мои потребности. Подсовываю себе то одно, то другое. Пытаюсь уцепиться за те потребности, которые я могу удовлетворить. Но все время возвращаюсь к этой потребности, к горю, к нежеланию жить без этого.

Думаю жилье это как раз вот эта очередная попытка дать себе что то взамен. И я сейчас на самом деле вернулась просто именно к горю о невозможности удовлетворения своей главной настоящей потребности.";0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
