rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
я нахожусь в каком-то ужасном состоянии уже более 10 лет (в прошлом году поставили тревожно-депрессивное расстройство) но сколько бы я ни пыталась и что бы я ни предпринимала чтобы хоть немного улучшить своё состояние у меня ничего не выходит. иногда у меня появляется какой-то душевный подъем но затем становится ещё хуже. антидепрессанты как будто больше не помогают. каждый день я думаю о том что было бы лучше мне убить себя и наконец покончить со всем этим потому что я устала так жить и смотреть какие все вокруг счастливые когда я через силу каждый день встаю с кровати и заставляю себя существовать дальше. меня ничего не держит больше и моим родителям будет всё равно если меня не станет. я хотела обратиться к психиатру или лечь в пнд но врачи там мне сказали что поставят меня на учёт. если это случится то мои родные точно от меня откажутся. скажите из этого есть хоть какой-то выход? или больше не стоит пытаться;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
Здравствуйте,меня зовут Арина мне 15,у меня есть парень,встречаемся 2 года,стал очень близким человеком,очень ценю и дорожу общением,но последние 2 месяца происходят огромные конфликты из за недопониманий друг друга.сотню раз обсуждали это пытаясь понять друг друга.некоторое времы после все нормально,позже снова все повторяется.сегодня мы расстались из за того что я высказалась о том что волоуюсь за наш разрыв отношений,на меня накричали и бросили.хочу покончить с собой и другого выхода не вижу,я в ужасном состоянии и не знаю как жить дальше,все будущее связывала с этим человеком,а сейчас он со мной и говорить не хочет,перервал все связи.я утратила себя и считаю что мне больше незачем существовать;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Вот с середины декабря не знаю что происходит, всегда стараюсь делать чтобы было хорошо.но в один день жена мне высказала что меньше чем она получаю что говорит надоело что тянуть нас.хотя всё наоборот.уствл слушать потакание .скажу честно уже хочется уйти и повеситься.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
"Моя мать уже более 10 лет живёт с алкоголиком, от которого не может уйти. В возрасте 12 лет я стала замечать за отчимом неотцовский интерес ко мне. Только спустя 3 года я смогла рассказать ей о приставаниях и озабоченности этого человека, но она свела всё на ""тебе кажется, он так проявляет свою любовь, это нормально"". Сегодня я поняла, что она не собирается его бросать из-за страха потерять жильё и всё, что у нас есть. У меня совсем нет друзей, с которыми я могу поговорить. Родственники любят отчима, а знакомым плевать на мою жизнь. Раньше я не решалась на самоубийство из-за матери и сестры, но сейчас понимаю, что меня ничего не держит, я никому не нужна. Я хочу умереть";1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"Здравствуйте! Меня зовут Эсланда. Мне 22 года. Я студентка. Не работаю.

Влезла в долги в нескольких мфо. Нечем оплачивать задолженности. Взяла каждый долг чтобы оплатить предыдущий. И полезла в долговую яму.... 

Из-за этого хочу покончить с собой... потому что я устала каждый день звонят мфо, коллекторы... у меня суицидальное настроение. Не могу никому обратиться за помощью... всё равно никто не поддержит....

Дайте совет пожалуйста...";1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
не знаю.. у меня бывают состояния , что хочется умереть. мне уже есть 18 лет и я считаю себя обузой для мамы. когда у меня появилась анорексия в 2019 году (возможно это было как-то повлияло на мое эмоциональное давление. сейчас у меня нет анорексии , но я все равно каждый год впадаю в депрессивное состояние более 10 раз ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Здравствуйте! На протяжении 6 месяцев меня не покидает мысль о моей смерти в ближайшем будущем. Это всё усугубляет выпускной год, выгорание к делу всей моей жизни и разочарование в людях. Я не вижу своего будущего, его просто нет. Каждый день я не живу, а выживаю. Всегда все говорят, что завтра будет лучше, копят деньги, хранят посуду, но ведь завтра может и не быть? Зачем? Зачем нам дана жизнь? Разве человек не сам решает, что ему делать, а что нет? Я бы отдала свою жизнь ребёнку, умирающему от рака. Моим родителям было бы проще без меня, я не единственный ребёнок, так что горевать они будут не очень сильно, если будут вообще, а то сколько возможностей откроется! Уххх Мне тошно от жизни, я не чувствую себя нужной и важной в жизнях других людей, никто даже и не вспомнит обо мне.;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"Довольно часто в последнее время я хочу умереть. 

Нет, не ""я не хочу жить, жизнь бессмысленна, я не вижу себя никем..."" и т.п., а буквально умереть. Я до безумия хочу чтобы меня там машина сбила или из окна выпрыгнуть, я режусь(и это от части помогает), мне нравиться причинать себе боль и я хочу ощутить смерть на вкус. Меня это не пугает, но есть ощущение что я скоро добьюсь своей цели. Я прекрасно понимаю, что никому нет до меня дела, но когда я умру они будут грустить. Я не хочу этого.

Что сделать с навязчивым селфхармом и чувством внутреннего саморазрушения, ради людей которые меня окружают?";1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте.

У меня проблема следующего характера: меня не принимают и не хотят принимать родители. Я всегда была лучшей во всём,  всегда была поводом для гордости, но несколько лет назад я решила, что хочу связать свою жизнь с искусством. С тех пор дома начался ад. Меня унижают, меня ломают, меня очень сильно обижают. Родители хотят чтобы я соответствовала картинке в их голове… У меня клиническая депрессия уже 4 года, я пью антидепрессанты, но в последнее время родители часто доводят меня до приступов тревоги, и у меня опускаются руки. У меня вновь навязчивые мысли о суициде и желание повредить руки… Совсем не чувствую, что живу своей жизнью(
";1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
Добрый день. Ловлю себя на мыслях, что я всю свою жизнь росла в отвержении и непринятии другими, даже самыми близкими людьми. Мне очень трудно доверять и открываться другим, потому что мне искренне кажется, что люди от меня будут отворачиваться, как это, впрочем, часто и происходило. Посему мне легче при каких-то трудностях закрыться и уйти в себя, чем попытаться это кому-то объяснить и рассказать. Я пыталась, боролась и сопротивлялась своим тревожным мыслям. Но тем не менее на данный момент я чувствую себя неуслышанной, непонятой и непринятой другими, возможно даже ненужной никому, в том числе и самой себе, а я больше всего этого боюсь и остерегаюсь. Быть ненужной кому-то не так страшно, как перестать быть нужной самой себе, я перестаю придавать всему хоть какой-то смысл и значение. Я не думаю, что от меня здесь есть толк, ничего не изменится, а для меня это всё закончится. Я очень устала и мне всё надоело. ;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Здравствуйте, я не смогсдать экзамен в школе и поэтому мои родители сильно ругаются на меня и бьют. Папа грозится убить если попросят перейти в другую школу. Меня никто не поддердивает, я никому не нужен и зачем так жить. Я хочу умереть;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
"Добрый день, я очень хочу умереть. Последние полтора-два года меня стали снова посещать эти мысли. Сегодня я поняла, что мне тяжело жить. Я устала, хочу своей смерти. 

За последние 2 года я рассталась с парнем (после этого похудела на 8 кг от стресса), у меня умерла тётя от рака лёгких, через два месяца бабушка от ковида, ещё через год другая бабушка тоже от ковида. Потом началась война. В конце этого года мою маму обманули преступники на 2 миллиона. Теперь она должна выплачивать по 60-70 тысяч рублей на кредиты в месяц. 

Мне приходится помогать ей, я отдаю больше 20 тысяч каждый месяц и у меня не остаётся денег на жизнь (5-6 тысяч на месяц). Прошёл только месяц, а платить ещё 8 лет. Мне очень тяжело, тяжело маме и она пытается переложить всю ответсвенность за свою жизнь на меня. Я не могу нормально работать, всё время плачу. Сегодня рыдала 2,5 часа. Я устаю на работе, но не могу уволиться из-за мамы. Моя жизнь бессмысленна. У меня нет друзей. Я ото всех закрываюсь. У меня нет денег. У меня нет родных. Дома у меня ремонт, который я не в силах закончить. У меня есть кредитная карта и долги на ней. У меня нет сил жить. Я устала, прошу бога чтобы он забрал меня. 

Рядом со мной война. Я боюсь, что меня заберут (я медик и пацифист). Боюсь, что будут обстреливать наш город. Но в душе надеюсь, что при обстрелах обязательно заберут мою жизнь и я перестану мучаться.

Совершить суицид боюсь, но и жить я больше не могу...";1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0
здравствуйте! я хотела бы узнать у вас, нормально ли то, что я не хочу жить? я не хочу умирать, но и жить тоже. не знаю, нормально ли то, что человек каждый день не живет, а пытается выжить и пережить еще один день, воспринимая это скорее как долг, чем как просто жизнь. я не могу считать, нормально ли это или нет, потому что я ни с кем не говорила по этому поводу и жила так долго, что уже привыкла к такому ощущению.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Я не хочу жить, что мне делать. У меня маленький сын, я только из за него еще не сделала это. Помогите мне прошу вас, мне очень плохо ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Я не знаю что мне делать. Мне очень плохо. Я пыталась с этим бороться, но сейчас это уже невозможно. Мне 15, я учусь в 9 классе. У меня не так много друзей. С родителями и сёстрами отношения нормальные. Но вот уже как 2 года я перестала чувствовать что либо, никаких эмоций... Появились ссоры с родителями и сёстрами. Думала что я сама себе всё придумала от Лени. Начала совмещать учёбу и работу. Но теперь я вообще не хочу контактировать с людьми, даже родными. У меня нет сил с этим бороться. Что мне делать? Как жить дальше и стоит ли вообще? ;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0
здравствуйте, меня зовут Ника, мне 15, и за свои 15 я не разу не была счастлива, родители у меня в разводе, отец бил меня, из за того что я не хотела ходить в начальные классы, потому что меня там оскорбляли и дразнили из за веса, и что ребенок может сделать в такой ситуации, только убежать от этих людей, но я не могла, меня били, на меня орали, после развода, на меня начала срываться мама, в основном я терплю, но иногда бывают ситуации когда я не могу выдержать, я очень сентиментальный человек, я все принимаю близко к сердцу, приведу один пример, это произошло сегодня, я сейчас болею, в основном я сплю, вчера я попросила маму не идти в школу, у меня была температура, и она вроде как разрешила не идти, но сегодня когда я спала, пришла мама и просто вылила на меня воду, у меня больное сердце и мне нельзя сильно нервничать, мама это знает, она начала на меня, начала говорить что лучше бы меня не было, но так она говорит чуть ли не каждый день, но....она начала звонить Татьяне.... Татьяна это мой тренер по конному спорту, и это не просто тренер, она хороший тренер, но она очень жестокая, она меня била за то что я сидела неправильной посадкой, она кричала на меня когда я ссорилась с мамой, она не разбиралась кто прав а кто нет, она всегда на стороне родителя, я этого человека очень боюсь, я даже не понимаю зачем она втягивает чужого человека в наши с ней отношения, она считает что запугав меня, я ее услышу, но это не так, самой больное что только можно услышать, это слова матери, что ты мне не нужна, что лучше бы тебя не рожали, и все это я слышу очень часто, и я не могу уже выдерживать, я просто хочу умереть, я пыталась, я резала и режу руки, и не только руки, я пыталась спрыгнуть с окна (я живу на 17 этаже) после этого мама заперла окна на блокировки, по я их выломала и хотела спрыгнуть, многие психологи мне не помогают, говорят что если я поменяю отношения к маме, она тоже его поменяет, но так не работает, я пыталась, я говорила что люблю ее, каждый день, но это не помогло, просто я не могу уже, я хочу просто сдохнуть, просто зарезаться, что бы не чувствовать этой всей боли....;1;1;1;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0
Меня зовут Саша, мне 14 лет. Почти год я встречаюсь с парнем, который старше меня на 3 года, и я заметила совпадение, что после пары месяцев отношений с ним, у меня появились (или были) некоторые проблемы с нервами и психикой (депрессивно-тревожное расстройство и астено - невротический синдром. это все подтверждено диагнозом от психолога в конце мая 2022 года) он запрещает мне общаться со всеми, даже с одноклассниками(и переписываться тоже). я была очень общительной и дружелюбной, у меня было много друзей, но в один момент он лишил меня всего, и теперь я боюсь людей. я все чаще начала думать о смерти, у меня много предсмертных записок, я в красках представляю те моменты, когда я покончу с собой. у меня куча планов, как это можно сделать и мне кажется, что скоро это произойдет.. я не могу его бросить, так как я буквально зависима от него (даже если мы расстанемся, то я не смогу нормально общаться с людьми, так как я совсем разучилась). Мне кажется, что от моего существования совсем нет толка, я бесполезная, я не вижу своего будущего и не знаю, чем мне заниматься, когда я вырасту. я целыми днями лежу дома, я не выхожу на улицу(с сентября и до сих пор), у меня болит все тело от того, что я не двигаюсь, но у меня нет ни мотивации,ни сил что либо менять. помогите мне разобраться со всеми моими проблемами, я сама не вывожу.. мне перестал помогать фенибут, а психиатр мне не выписывает антидепрессанты, так как он постоянно мне втирает про СССР и что я все придумала. помогите, пожалуйста!;1;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1
Здравствуйте. Я ненавижу себя и планирую суицид. В школе меня травили и изнасиловали, сейчас на работе презирают. Недавно начальник послал на три буквы при всех просто за то, что я не вовремя зашел к нему в кабинет. У меня никогда не было девушки, я занимаюсь онанизмом, а в церкви мне сказали, что я ничтожество и за это я попаду на нижние круги ада навсегда. Учитывая все описанное прошлое, у меня большие проблемы со здоровьем, постоянно боли и клонит в сон, навязчивые мысли и галлюцинации. Я не могу даже сменить текущую работу, потому что здесь у меня бронь, а иначе заберут в армию. Хотя в последнее время подумываю о том, чтобы все же пойти туда и застрелиться. ;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0
Здравствуйте. В последние месяцы свалилось много проблем. В финансах потерял около миллиона из за своих ошибок , из за этого гложет ненависть к себе еще и жена из за проблем тоже страдает что так же разрывает мне сердце. Стали лезть в голову мысли о самоубийстве. Не знаю как выйти из проблемы ощущение что я неудачник. Родные тоже упрекают меня в том что я поступил неправильно и довел себя до этих проблем. Единственное что останавливает меня это чувство самосохранения и страх смерти но я боюсь что страх может закончиться и тогда больше ничего не будет меня останавливать. Вижу выход только в смерти. Постоянно гложет вина перед супругой за это негативное финансовое положение. Мне страшно что скоро я смогу переступить черту и наложить на себя руки. Прошу помогите мне выйти из этого состояния. Я в отча;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0
"Привет=) Меня зовут Марк, мне 18 лет и я хочу умереть. Я не вижу себя в будущем, у меня никого нет в окружении, я замкнутый в себе человек. Хочу с кем то поговорить
";1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Встречаемся с парнем 6 месяцев, сошлись на том,  что каждый из нас употребля , у него была бурная жизнь и у меня. Сейчас он хочет расстаться, потому что не может смириться с моим прошлым, а я смирилась и оставила все там. Он хочет расстаться, а я не могу быть. Без него он мне нужен я люблю его. Сейчас мысли после того что он сказал, что нужно расстаться , а я против этого сижу на кухне пока он спит режу себе руки, уже два раза была в больнице с потыткой суецида. А он извиняется каждый раз, а я не могу без него он мне нужен. И жить. Не хочется без него ;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Мне 12 лет. Вот уже 7 лет как мать избивает меня, к тому же каждый день обзывает. Что бы я не сделала, все не так для нее. Я причиняю себе боль в виде порезов уже 4 года. У меня было 3 попытки самоубийства.. Я не хочу жить. Мне плохо.. Я пыталась попросить помощи, но мне страшно. Я никогда не была у психолога. Мать говорит что у меня не может быть никаких психических болезней из за того, что она меня бьет и всячески оскорбляет каждый день. Я так не думаю...;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0
"Долгие годы мысли о суициде. Были попытки, но, к сожалению, я жива. Часто резала себя или причиняла себе боль, ради того что б не чувствовать душевную боль. Было время что я ни чувствовала ничего, не понимала что такое печаль, грусть,радость, смех, любовь и так далее, я была как робот и даже физической боли не чувствовала. Длилось примерно год это все. После чего, когда я отошла от этго всего я стала очень эмоциональной.  В 9-ь лет была нанесена психологическая травма, я услышала от отца слова "" я ее вообще не хотел, она не должна была родиться"". После чего я забыла свое детство напрочь, начала вспоминать какие то моменты только в лет 15-ь. Отца не было в моей жизни, даже не поздравлял с днем рождения до 14-ти лет. Есть братья и сестры, которые воспитывали, тк мама работала одна и тянула нас всех, но всегда старалась дать нам по максимум. Бывали времена что не было денег даже на хлеб и немного голодали. От отца не было помощи. Но  мама дала нам неплохую жизнь, точнее она закалила меня. То что произошло с отцом повлияло на мои отношения с мужским полом. Я строила созависимые отношения. С моей стороны была завимость именно. Я с этим справилась, многие черты в себе проработала. Теперь я себя комфортно чувствую в отношениях и без отношений. Но, недостаток внимания так и остался. У меня в жизни много что было, много предательства,боли,издевательств( сначала из-за веса, потом из-за того что была неформалкой), голодания,сделано несколько операций, так же лишний вес( в 10-ь я резко располнела и весила 69кг). сейчас то худею, то полнею. Есть и хорошие моменты в жизни, я научила себя видеть в людях лишь хорошее, меньше обращать внимания на мелочи или на плохие моменты. ( может это как то поможет).

Но мне сейчас 21 год и я до сих не хочу жить. Никак не могу убрать мысли о суициде, мне постоянно хочется покончить с собой. Я даже смотрю  различные фильмы по поводу самоубийств, изучаю это. Я не боюсь смерти, когда кто то умирает в жизни я ему завидую, но испытаю сожаления. Я не умею поддерживать в эти моменты, так как мне не жаль. Я попробовала себя в многих сферах работы и нет ни одной где я бы не справилась. В спорте( до травм всего старалась и добивалась лучших успехов). В плане мужчин, нет отбоя, если я хочу, то всегда человек который нравится, он со мной. Но. меня это не радует. Я очень хочу детей. но не вижу смысла рожать в это мир их. Хотя полное понятие к\их воспитания имею. Просто не смогу дать всего что нужно, у самой этого нет. Я выросла в большой семье, и, к сожалению,мне никто и ничего кроме поддержки не может дать. всего самой приходится добиваться. Я была в абъюзивных отношениях даже. Но так же не верю всего что исторически доказано, ведь частично многое опровергнуто. А остальное дело времени. Не могу людей свести к одному типу, ведь поминаю что разные ситуации бывают. 

так вот, я постоянно думаю о суициде. Мне не хочется жить, ничего делать, но я так не могу. Хочу забухать и уйти в себя. Но каждое утро встаю и делаю что нужно, стараюсь стремиться к большему, узнаю что то новое, строю планы, меняю себя. Но как вечер и я ложусь спать, я хочу лишь что б все закончилось. Я не могу просто уйти в себя, тк чувствую ответственность, что нужна родным. Даже в финансовом плане. Составляю бизнес план, что б открыть свой бизнес. получить еще высшее образование. Но при этом мысли бывают что б уехать в глушь и ни с кем не общаться. Но встаю и понимаю что нужно делать 1,2,3 и так далее. Но, я не хочу жить. Мне как будто бы этого не нужно. И я устала от всего этого. Я просто хочу уйти из жизни. Я не хочу такой жизни и постоянно представляю себе как могло бы это произойти. при любой возможности я брошусь под пулю. Что мне делать с этими мыслями? как убрать их? ";1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0
Здравствуйте,в последнее время,а точнее после НГ Я утратил все настроение и цель жизни.Мне ежедневно приходят плохие мысли,и когда я начинаю им поддаваться мне становится страшно.Это мысли о суициде, скажите что мне сделать ?Я просто существую, несколько лет назад эти мысли тоже были со мной;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Уже больше года постоянно думаю, что хочу умереть. Придумываю способы, как бы я могла это сделать, пару раз писала прощальные записки. Но раз я не делаю этого, может это и не депрессия никакая? Если бы я действительно хотела умереть, то за год сделала бы это наверное. Просто хочу перестать думать о суициде.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"все давно началось с детства,я никогда не была коммуникабельной.Бабушка в дестве просила девочек дружить со мной за деньги,чего я тогда и не знала.Многие даже не смотря что им платили бы не стали дальше со мной дружить.жила я с детства с бабушкой и мамой,когда они ссорились из-за меня то мама собирала мои и свои вещи и мы уезжали в квартиру маминой подруги,и так было очень часто,бабушка мне говорила на прямую что я делаю это специально и я виновата что они с дочерью в ссоре,мне было очень плохо и уже тогда, где-то с 7 лео я хотела заболеть раком и умереть.Я представляла как мои родные стоя у гроба жалеют о том что сделали,о том что мама называла меня тупой и плаксой,о том что бабушка обвиняла меня в том что я ссорила их.
хочу покончить с собой,я устала от всего.в прошлом году умер мой дедушка,самый близкий для меня человек,каждый раз споминая о нем наворачиваются слезы,ненавижу себя за то что не ценила его при жизни. Я очень люблю свою маму и бабушку,хочу чтобы у них была другая дочь и внучка,чувство что я кусок дерьма что не могу сделать так чтобы когда речь заходила обо мне они всегда с гордостью говорили обо мне,убивает меня.Мне тошно смотреть на свои фото,на себя в зеркале и на свое тело,руки,ноги на все что связанно со мной.Я хочу быть лучше,я стараюсь но у меня нет сил просто встать с кровати.Я просыпаюсь и чувствую усталость,я встаю и чувствую усталость, ложусь и чувствую усталость.Не хочу видеть себя,не хочу дышать,и жить. хочется чтобы у меня были друзья,не люди которые споминают обо мне когда что-то надо,а друзья.Мама говорит что нельзя никому доверять, постоянно когда я плачу или злюсь начинает истерику говоря чтобы я не манипулировала ею своими крокодильями слезами,виновата ли я что показываю свои эмоции..я в замешательстве.Разве их нельзя показывать.Когда она проливает что-то то прощает себе все,когда это делаю я кричит что я натворила и не могла быть аккуратней.Так же и с бабушкой.Я всегда держу все в себе,от этого мне очень плохо.Я слишком боюсь боли,но кажется скоро наберусь смелости и сделаю всем подарок в качестве отсутствия меня в их жизни. если конкретнее о вопросе,как мне все исправить и думать меньше о суициде. отвлечься я пыталась,не подумайте что я 24 на 7 лежу и ною,я пытаюсь хоть что-то сделать,когда я убираюсь и ложусь отдыхать меня ругают мол,я вот с утра на ногах!а через пару дней бабушка закатывает истерику из ничего и говорит что я никогда не убиралась в доме.Однажды я пришла с дополнительных я самым прекрасным настроением и бабушка одним своим ужасным настроем его погубила,я пыталась не обращать внимания.Но когда по дому разнеслись крики я была опусташена и разочарована.";1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0
Я хочу умереть. Я не могу больше так жить. Я ненавижу свою жизнь, свою работу и себя. Меня ничего не интересует, я только и думаю о том, как поскорее бы умереть. Я ненавижу себя, мне неловко перед другими людьми, я всегда веду себя как-то не так. Я больше ничего не хочу. Что мне делать?;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
здравствуйте! прошу помощи, мои родители, а именно мать и отец, с 12 лет систематически унижают меня и не дают ни жить ни умереть. сейчас мне 19 лет и мать меня не выпускает на улицу, полностью меня контролирует, что поддерживает отец. из за них у меня уже было в районе 6-7 попыток самоубийства. одна из них была при них же, из за чего отец меня начал душить (в переходном возрасте душил меня неоднократно). как я могу убрать их из моей жизни законно? как сделать так что бы эти люди не имели ко мне никакого отношения? они меня уже довели до ВСД и неврастении. возможности уехать/уйти у меня нет, тк меня не выпускают и отец имеет связи в полиции, чем тоже угрожает.;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
"Я не могу покончить с собой, мне страшно на это решиться. И у меня есть сын, который ушёл жить к отцу, наверное потому что и ему я не нужна. Но представляя как он плачет от того, что мамы нет больше, все внутри сжимается. 

У меня была семья и хороший доход. Я потеряла все. Сын ушел, говоря что у папы денег больше. 

Я виню во всем себя, только с ничтожным человеком может все это быть. То есть проблема не в том, что обстоятельства плохие, а в том, что я себя ненавижу, и не считаю что мне есть место на этой земле. 

Бизнес который 6 лет я растила, развалился. 

У меня лично долги примерно на 800 тысяч. А в бизнесе еще долги на 2 миллиона. 

Все от меня отвернулись, сотрудники, друзья, мужчина говорит что я ничтожество ленивое, энергетический вампир, что я достала его своим плохим настроением, и все время хочет уйти, я даже уже смирилась с этим. А я не могу просто встать с кровати, потому что нету сил и постоянно болит голова. Я больше не верю ни во что. 

Сплю плохо, ем раз в три дня, потому что еда вызывает тошноту. 

Я не понимаю для чего жить. Я даже не уверена что мне нужна помощь, если только чтобы кто-то сбил меня машиной или выкинул из окна, потому что сама никак не решусь. 

Работать чтобы есть, и заботится о людях, которым ты не нужен, а потом все равно умереть. Зачем? Потому что так положено? ";1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1
