answer;a1-;a2-;a3-;a4-;a5-;a6-;a7-;a8-;a9-;a10-;a11-;a12-;a13-;a14-;a15-;a16-;a17-;a18-;a19-;a20-;q21-;a22-;a23-;a24-;a25-;a26-;a27-;a28-;a29-;a30-;a31-
"Здравствуйте, Тина,

Да, Ваша история - грустная история, но она не закончена и это история очень сильной женщины. Выжить, научиться трудиться, ухаживать за тяжело больным человеком, терпеть и прощать - может совсем не каждый.
Сейчас в Вашей жизни наступил новый этап - Вы взрослая, самостоятельная женщина...И именно теперь, когда борьба за выживание уже не актуальна, стало особенно трудно жить - верно? 
Я не знаю как жить дальше, во первых меня мучит чувство вины. Если б я не убежала,может крестная бы была жива сейчас. И я даже не могу теперь попросить прощения у неё
.

Тина, напишите, пожалуйста об этом чувстве подробнее. Это только вина? Или сожаление, гнев, отчаяние?";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"- а как Вы думаете, нормально это? 
Пока просто ответьте на этот единственный вопрос.";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Не нормально ухаживать за человеком, который вырастил для тебя дочь?;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Тина, бояться - не надо. Никто не посмеет больше Вас упрекать, это время прошло, поверьте.

Только на вопросы отвечайте, хорошо? У нас все получиться...
Это была моя обязанность. Ну мне так внушали.
Так Внушали - а как Вы думаете? Прислушатесь к себе...";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Сергей, Ваши симптомы - резкая потеря веса, бессонница, рассеяное внимание - говорят не о ""порче"" (да и не к лицу мужчине суеверия!). С большой долей вероятности у Вас произошло нарушение функции эндокринной системы. Первое, что следует сделать - обследоваться у эндокринолога, не откладывайте визит к доктору! 
Кроме того, если Вы верующий человек, обязательно сходите в церковь и расскажите священнослужителю о походах к экстрасенсам. 
Еще раз подчеркиваю - не тратьте время, начинайте лечение - тела и души.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Алексей. 
Пожалуйста, простите, что Ваша тема долго оставалась без внимания - и все-таки - начнем.
Вы выбрали для форума ник ""Цезарь"". А почему именно ""цезарь""? Сможете растолковать?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте, Иван. Меня зовут Еленой. Я психолог. Иван, вы описали общую картину, но не сформулировали конкретный запрос к психологу. Какую именно помощь вы ожидаете получить от психолога? С какой проблемой в первую очередь готовы работать? Конкретизируйте запрос и мы вместе с вами начнем по этому запросу работать. С уважением, Елена.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Иван, что вы подразумеваете под ""предательством"" себя? Давайте конкретизировать, ведь ваше восприятие и мое может быть совершенно различным, поэтому хотелось бы понять, в чем конкретно вы себя предали и были ли у вас на тот момент иные возможности, о которых вы знали и не воспользовались ими?";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Иван, то что Вы боитесь нет ничего глупого. Большинство из нас боится собственных ошибок и с радостью с какой -то непонятной жестокостью торопится себя осудить. Вы можете бояться, что в вашей жизни мало что изменится, но при этом делать попытки эту жизнь изменить. Как бы вы далеко не зашли в своих ошибках, пока вы живы можно и нужно искать свой Путь. Вы в первом своем сообщении писали о том, что у вас по настоящему хорошо получалась фотография, это значит, что вы способны видеть красоту там, где большинство ее не замечает, вы хорошо чувствуете время... не знаю как это назвать... Вот подумайте, что для вас фотография.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
" 
Добрый день. Из вашего сообщения пока мало что понятно, хотя ясно, что у Вас Сын и это Замечательно. Теперь о сути вашего обращения. Давайте конкретизируем положение вещей и то, что вас в настоящий момент не устраивает. Что именно вы хотите изменить, потому что ""хочу быть счастливой"" это не запрос, это жалоба. Уточните, как именно вы ""тратите"" время? В чем хотите разобраться. Как только понятен будет запрос, то будет понятно, как и чем Вам помочь. С уважением, Елена.";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый день. Меня зовут Елена, я психолог. Дело в том, что психологи имеют свою строго определенную нишу для работы и помощи другим людям, психологи работают с различными вариантами нормы, иногда работают с пограничными состояниями. В вашем же случае это работа не просто психолога, а клинического психолога, причем тут нужно работать Очно. Заочно консультировать Вас не будет ни один психолог, слишком велика вероятность ошибки, а ведь это ваша жизнь и судьба. Поэтому рекомендую обратиться за очной помощью к клиническому психологу. С уважением, Елена.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Runner,
Сразу хочу уточнить - Вы обращались к психотерапевтам или психиатрам? То есть Вы получали только фармакологическую терапию или еще сеансы психотерапиии?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Спасибо за подробный ответ, уважаемый Runner!
Вы верно определили задачу - поиск психолога или психотерапевта, то есть, прохождение курса психотерапии или консультировния.
Сразу отмечу, что психолог не назначает препаратов (кстати, и не имеет права этого делать!). Образование у психолога - высшее гуманитарное.
Психотерапевт - имеет право назначить препарат, но только в сочетании с проведением сеансов психотерапии. 
Образование у психотерапевта - медицинское (первое).
В Вашем случае, уважаемый Runner, ВСД является только маркером, индикатором внутреннего конфликта или реакцией на травмирующую ситуацию (или ситуации). Обычно с фобиями работают психотерапевты или клинические психологи.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Уважаемый Runner,
Сразу проясню ситуацию - на мой взгляд, Вам нужна работа с психотерапевтом - то есть очные сеансы психотерапии, но не прием таблеток.
Рискну предположить, что Вам может подойти телесно-ориентированная психотерапия.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый день, Наталия. Меня зовут Елена - я психолог. Могу сразу сказать, что ваше состояние само не пройдет. Вам нужна помощь. Обратитесь к эндокринологу и опишите свои симптомы, врач сам поймет какие анализы вам назначить для прояснения картины. Как только поймете что именно происходит с организмом можно будет решать и ваши психологические проблемы. Только не тяните с визитом к доктору. С уважением, Елена.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" 
Добрый день. Меня зовут Елена - я психолог. Давайте попробуем понять, что происходит с Вашей мамой. Переживания горя - это длительный процесс и он очень постепенно выводить человека на активный жизненный уровень. 
Работа ""печали"" состоит в том, чтобы оторвать психическую энергию от любимого, но утраченного на всегда человека.
Психологическое переживание проходит через 4 этапа горевания:
Шок и оцепенение - до девяти дней. 
Отрицание - до сорока дней.
Принятие потери, проживание боли - до полугода.
Облегчение боли - до года. 
В этот период кажется, что человек научился управлять своим горем. Мягкое повторение всех этапов продолжается весь второй год.
В первую годовщину происходит всплеск горя. Однако человек уже умеет им управлять, поэтому все чувства не так обострены.
В середине второго года возможен последний всплеск чувства вины. Если горевание психологически проходит нормально, то к концу второго года оно полностью завершается. Дайте возможность вашей маме прожить ее горе,будьте рядом, напоминайте ей о том, что это не только ее горе, это и ваше горе тоже и вы так же нуждаетесь в утешении и Вере. Лучше всего человек отвлекается от своего эмоционального состояния за какими то заботами. Попросите маму что-то делать не для себя, а для вас, пусть это будет важно и это не может сделать никто кроме нее. Маме нужно найти новую точку опоры. 
Если чувствуете что нужна помощь специалиста- посоветуйте маме обратиться к психологу в реале.
Порекомендую прочитать книги Виктора Франкла - ""Человек в поисках смысла"", и ""Сказать жизни Да"". А также ""Оскар и Розовая Фея"" автор Эрик-Эмманюэль Шмитт.
С уважением, Елена.";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" 
Здравстуйте, Батька! (интересный ник  :) )

Позвольте начать с простого вопроса к Вам - Вы работаете в настоящее время?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здраствуйте, Оксана!
То, что Вы устали - устали эмоционально и физически (а тело все эмоции воспринимает как физическую нагрузку) - это ясно.
Для начала хотелось бы прояснить медицинский аспект проблемы: гормональный фон, гемоглобин, эндокринная система - все это нужно проверить. Постоянная апатия и нервное возбуждение могут быть сигналами как соматического неблагополучия, так и переутомления или депрессии любой природы. 
Вы сможете пройти небольшое обследование - терапевт и эндокринолог?";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Хорошо, оперативно! Видно, что Вы решительны и готовы разобраться с затянувшимся состоянием. С результатами - сюда, Оксана.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый вечер, Мриселл. Меня зовут Елена. Я психолог. Сколько лет Вашему ребенку? Расскажите, пожалуйста поподробнее вашу историю. Когда у вас начались приступы злости? С чем это может быть связано? В каких ситуациях вы срываетесь? И вот еще что могу сказать прямо сейчас - для ребенка лучше всегда с Мамой. Мама - это его мир, его Вселенная, его Маяк. Ребенок умеет Прощать и у ребенка всегда есть Надежда. Давайте попробуем разобраться в Вашей ситуации.;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый день, Мриселл. Так бывает часто, когда на руках маленький ребенок и с ним находишься постоянно. Хроническая усталость начинает расшатывать нервную систему и мама начинает срываться. Но если ваши приступы гнева бывают часто и вы их не можете контролировать, то дело не только в хронической усталости. Нужно обязательно показаться к врачу, возможно после родов ваш гормональный фон так и не пришел в норму и это может быть причиной вашего состояния. Что касается детки, то маленькие детки без причин Никогда не капризничают, просто не умеют они капризничать, этот навык приходит к деткам позже. Если детка очень капризный, то есть причина, по которой детка так себя ведет. Что то беспокоит ребенка. Что именно должен подсказать врач, сделайте доплер шейных сосудов, возможно у ребенка болит голова, вот он и капризничает. Не откладывайте поход к врачам, нужно понять есть ли соматические причины вашей агрессии и капризности ребенка. Если с этой стороны все в порядке, то можно будет подумать о том, как вам помочь прожить это непростое для Вас время. С уважением, Елена.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Здравствуйте Иветта. Меня зовут Елена. Давайте конкретизируем ваше обращение к психологу. В первом своем сообщении вы описали общую ситуации и комплекс проблем, с которыми вам предстоит справляться. Хотелось бы понять какая из описанных вами проблем является для вас самой насущной. С какой проблемы мы начнем распутывать этот ""клубок"" решать Вам. Уточните свой запрос и мы постараемся вместе разобраться в ваших проблемах. С уважением, Елена.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Добрый день, Иветта. И все же для того, чтобы начать работать нужно понять с чего мы начинаем. Ваш же ответ выглядит так ""я не хочу разбираться в этом комплексе проблем, я хочу чтобы их (проблем) не стало и чтобы кто-то (психолог) сделал это за меня."" Желание понятное, но невыполнимое. Психолог только направляет, сопровождает, помогает понять, но сам не решает проблемы людей, обратившихся к нему за помощью. Вы тратите много сил не в том направлении. Вы бежите от проблем, вместо того, чтобы их решать. Поэтому давайте попробуем сменить тактику. Если вы знаете, что нужно сходить к врачу - сходите, Обязательно, даже если вы боитесь, ведь это нужно для Вас. Давайте не будем ""гадать на кофейной гуще"" - поставят диагноз или нет. Ведь вы не можете знать этого наверняка, пока вас на примет врач и не получит результатов диагностики. А вот после того, как будет понятно есть ли проблемы в области здоровья и как с этими проблемами справляться, можно будет уже строить и работу с психологом. Так как вы сами пишите ""я хочу разобраться в своих проблемах"" - давайте это осуществлять на практике.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый вечер, Иветта. В вашем вопросе есть на самом деле ответ: вы Ждете. Понимаете, ваши подруги действуют, а вы пассивны. Когда вы сообщаете молодому человеку о вашей симпатии, то в душе вы не верите в то, что эта симпатия может быть взаимной. Вам неловко и молодому человеку так же неловко. Давайте подумаем о том, что именно вам мешает быть естественной, уверенной в себе и что мешает вам думать о себе Хорошо? Что вы о себе вообще знаете и ваши ли это знания или вы ориентируетесь на мнения других? Изменения наступают тогда, когда мы начинаем двигаться, когда не просто наблюдаем за жизнью, а Живем. Может стоит подумать вот о чем - вы сами для себя интересны? Просто подумайте. С уважением, Елена.;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"""Кто мало видел - много плачет"".
Это цитата, Алина. Цитата из комедии ""Собака на сене"".

Денег на психолога у Вас нет? Хорошо, у Вас есть возможность работать с психологом бесплатно. 
(Кстати, психологи состоят в штате поликлиник, через запись можно получить бесплатные консультации).

Каждый психолог задает главный вопрос своему клиенту: как Вы видите помощь психолога? В чем конкретно она должна заключаться?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Алина, Вы хотите понять, почему боитесь изменить Вашу жизнь, верно? 

Хорошо, запрос сформулирован, это уже половина дела. 
Теперь остается уточнить: КАК Вы хотели бы изменить жизнь? Какой она (жизнь) должна стать?";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Алина, давайте разбираться по пунктам.
1. Хочу научиться верить, любить себя, других людей.
Верить во что? В чем проявится ""любовь к себе"" - конкретно? В чем проявиться любовь ""к другим"" - и каким именно другим? В чем проявляется отсутствие этой самой ""любви"" к себе и другим сейчас? В чем и как проявлено отсутствие веры? 

2.
Хочу избавиться от депрессии, невроза, женских заболеваний
- ни один из этих пунктов не входит в компетенцию психолога. 

3.
Моя идеальная жизнь - это полное выздоровление от этих недугов
- это медицинская сторона проблемы.
4.
когда есть друзья, любимый человек, когда родители меня понимают и поддерживают во всем.
- а вот это - психологическая. 
Кстати, а зачем Вам друзья, любимый человек, поддержка родителей? Для чего? Вопрос не праздный - для чего?";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" 
Алина, доброго Вам дня.

Два дня - две жалобы. В некотором смысле - рекорд, на моей памяти такого не еще не было. 
Два действия, одинаковые по форме ""жалоба"" - суть ее - требование, и одинаковые по содержанию.
Первая - вчерашняя - ""никто не хочет мне помогать"", и вторая "" прошу удалить тему, я не нуждаюсь в помощи психолога, буду решать свои проблемы сама"".

Удалить тему можно одним движение. 
А вот что делать с Вашим образом действия - требованием особого внимания к себе? Ведь тем в работе, если Вы видели, много, и разница между ответами - не пять и не десять минут - а часы и дни. 
Лучшая характеристика человека - не его слова, а дела. Как часто Вы манипулируете таким вот образом? Отвечать не обязательно, это вопрос для Вас.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Добрый день, Алексей. Меня зовут Елена - я психолог. Давайте попробуем разобраться в вашей проблеме и понять, что же в вашей жизни произошло такого, что привело Вас состояние уныния. Что мешает Вам изменить ситуацию? Расскажите о том, что бы вы хотели изменить в сложившейся ситуации, без ограничений и какой для этого вам потребуется ресурс. Как только разберемся в основном ""заказе"", т.е. в конкретной проблеме над которой нам предстоит работать, можно будет понять что делать дальше. С уважением, Елена.";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Марина!

Вы описали действительно, тяжелую ситуацию. Очень тяжело и больно видеть страдания дорогих нам людей.
Вот и сводится задача психолога к тому, чтобы помочь человеку словно ""выйти из круга"" и взглянуть на ситуацию со стороны.

Давайте попробуем.
Сначала - немного теогретических положений. Все наши утраты делятся на ""нормативные"" и ""не нормативные"". Первые - это утрата родных людей старшего поколения, так называемая ""ожидаемая утрата"". Пример - смерть престарелых родителей. 
Не нормативная - это несчастные случаи, утрата детей и т.д. Конечно, этот тип утраты проживается много труднее. Обычно, горевание - то есть период самого острого горя и его проживание - длиться примерно год. 
В вашем случае острый период миновал. Острая боль уходит, остается светлая память.
В случае с Вашей мамой - по каким-то причинам - произошло ""застревание"" в горе.
Сложно сказать, почему произошло именно так. 
Возможно, сильное потрясение вызвало какое-либо прогрессируещее растройство нервной системы, гормональный сбой и т.д.
Возможно - причины иные - точнее сказать сложно.
Давайте рассмотрим факты и только факты: 
Ваша мама проживает острую стадию горя три с половиной года.
Мама отказывается от помощи специалистов.
Мама отказывается от общения с родственниками.
Мама отказывается от переезда к Вам.
Мама считает, что ее судьба - самая горькая из судеб всех родственников.

Как помочь человеку, который, как Вы верно написали - не хочет помощи? 
Изменить маму Вы не сможете - и изменить ее выбор - жизнь есть страдание - тоже.
Что же можно сделать? Можно и должно изменить свое отношение к маминым проявлениям горя. 
Как Вы обычно общаетесь с мамой? Как часто? Как реагируете на мамины слова о нежелании жить?";0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Марина. Замечательно, что удалось записать маму на обследование.

Касательно выбора на сегодня - получение внимания путем спекуляции собственными чувствами - к сожалению, это осознанный выбор.
Вы можете пресекать телефонные манипуляции словами: ""Поговорим, когда ты успокоишься. "" - и класть трубку первой. Сначала будет удивление, потом - обида, потом - манипуляции прекратятся или станут редкими.
Все нормально, у меня просто нервы, вы должны понимать.......
И здесь нужна твердость. ""Мама - я Могу понимать. Но я не должна. Потому что...у меня тоже есть нервы.""
Расскажите, пожалуйста, что еще есть в Вашей жизни - кроме мамы? Друзья, интересы, увлечения?";0;1;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Уточните запрос. Возрост, пол суицидента. Когда совершена попытка? Особенности жизни - профессия, семья, дети и т.д.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Жизнь после попытки суицида несколько иная, и похоже помощь психолога нужна мне. Мой муж закодировался от пьянства, и я теперь стараюсь быть хорошей женой, но если вдруг что-то не так меня охватывает сильнейшее чувство вины и панический страх, а вдруг он повторит свою попытку. Но с другой стороны не могу же я теперь жить исключительно только ради своего мужа и стараться во всём ему угождать, боясь допустить ошибку? Что мне теперь делать? Надеюсь со временем всё нормализуется.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Спасибо за совет. Жизнь вроде входит в свою калею. Зато я сейчас много интересного узнала, оказывается в семье моего мужа чуть ли не каждый второй вешался, в основном мужчины, не всех из них спасли. А моя мама сейчас говорит что боится моего мужа.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Настя!
психологи очно часто отказываются работать с пациентами имеющие суицидные мысли,и перенправляют их к психиатрам
Вы сколько психологов посетили лично? 
Давайте обсуждать. То, что Вы сочтете нужным обсуждать. 
Итак, что происходит?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"А психиатр-то чем Вам напугал, Настя? Ведь вот в чем беда, ну вот если приходите вы к стоматологу, и начинаете требовать у него пластическую операцию - здесь и сейчас - что будет тогда? 
Вот Вы написали - все гнетет, возможно депрессия - да, возможно. Но ведь так было не всегда? Когда это все началось, Вы помните?";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Хорошо, что не пугал доктор. 
С 16 лет - депрессия? 
Как это все началось, был какой-то толчок? Расскажи, пожалуйста, точнее, попытайся вспомнить, хорошо?";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Настя, кому из окружающих ты доверяешь? Может быть, есть близкие друзья, кто-то из родных?;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Настя, ""не знаю что мне делать"" - это ты о чем? Да, тебе сейчас нужна помощь, поддержка. Так для этого мы здесь и есть. 
Может быть, ты хочешь что-то обсудить, или просто рассказать?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Настя, ведь есть средство, которое тебе помогает. Вот сама пишешь - подлечится моожет быть? Да, подлечиться.
Да, ты устала - выматывает депрессия, это правда. Когда ты в клинику обратиться думаешь? Сегодня сможешь?";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Настя, молодец, что нашла в себе силы начать Действовать. 
Действительно рада, что тебе помогает общение. 
Ты не хочешь еще одну тему открыть - в общем разделе? Общения - живого, теплого - будет больше.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, уважаемый Автор.
Скажите, пожалуйста, почему Вы решили создать тему здесь и как какого рода помощь хотели бы получить?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Доброе утро! Когда я создавала тему, то даже не думала о помощи. Честно говоря, я устала от всего этого. Мне кажется, что сил не хватит. Но, поставив последнюю точку, я поняла, что хочу со всем справиться. Мне нужен совет, толчок, пинок. Все что угодно.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"обрый вечер!

Обращаться можно на ""ты"", если Вы об этом.

Сейчас поясню. Я хочу решать проблемы, но я считаю, что у меня не хватит сил. Я не привыкла сидеть сложа руки. И сейчас просто устала. Поэтому мне хочется, чтоб все от меня отстали. Мне дали таблетку и отстали. Но я понимаю, что это не выход.
В конечном итоге: первое утверждение не верно: написано в момент крайней слабости и усталости. Второе - верно, абсолютно верно.

Назвать проблемы по именам? Хорошо.

1) потеря взаимопонимания с мужем. Мы ругаемся по мелочам. Мне кажется, что я ему не нужна. От него нет никакой поддержки. Я хочу, чтоб он проявлял большее участие. Но! Мой муж - хороший человек. Он добрый и заботливый.

2) мои проблемы с родителями. Меня серьезно обижает, что с детства мои проблемы - ерунда. Отклонение от нормы - нет, это не про них. Мои родители любят меня, но совсем не такой, какой я являюсь. У меня очень хорошие родители. Они очень милые люди.

3) мои амбиции не дают мне покоя. Мое хобби сильно застопорилось. Я понимаю, что нужно набраться терпения, но у меня не получается.

Сейчас мои мысли не много путаются: они нашли выход, теперь их очень трудно удержать. Спасибо!";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Добрый день, Полик. Меня зовут Елена. Вот смотрю на ваши данные, цель пребывания на форуме: Хочу помогать тем, кто думает о самоубийстве. Хорошая цель! Правда. Но чтобы помогать другим, нужно сначала помочь себе. Думаю, что именно за этим вы и пришли в кабинет психолога. Давайте начнем с простого: сколько Вам лет? Чем занимаетесь? Что любите? А самое главное - чего хотите (вообще, от жизни, от себя, от родных и друзей и, конечно, от психолога)?";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Добрый день, Полик. Вот читаю Ваше сообщение и думаю, как же Вам помочь, если вы сами двигаться не хотите? Точнее, вроде бы и хотите, но не своими ногами, а чужими. Поясню. Любой застой эмоциональный или физический преодолевается только Движением, причем двигаться должен тот, у кого этот застой образовался. Бесполезно лежать на диване и рассуждать о том, как было бы хорошо, если бы у вас возникло желание что-то делать и сетовать на то, что желание не возникает. Жизнь - это всегда Движение и если Вы сами не движетесь, то и жизнь ваша как бы застывает. Поэтому очень часто приходится жизни придавать Вам ускорение в виде некого ""волшебного пенделя"". Первое от чего Вам и только Вам нужно избавляться, это от удушающей Жалости к самой себе. ""Ах, бедненькая, жизнь проходит мимо и тебе скучно и пусто!"" Вы развращаете себя этой жалостью, не даете себе самой трудиться над вашими проблемами, а просто констатируйте очевидное. А дальше что? Вот, к психологу за помощью обратились. Это хорошо, только Мало обратиться, нужно быть готовой Работать. Вы готовы работать Сами? Перестаньте декларировать очевидные вещи типа ""хочу большей ответственности и собранности"", потому что не хотите, если бы хотели двигались бы в этом направлении, брали бы ответственность на себя, позволили бы себе стать Взрослой. Пока вы маленькая и Вам, как впрочем многим, страшно взрослеть. Итак начните с простого упражнения. Оно называется Контрастный душ. Утром ведете себя в ванну и становитесь под контрастный душ на 5 минут, потом растираетесь полотенцем одеваетесь и идете на улицу, у вас прогулка и ножками, ножками! Это просто осуществить 1 день, ну два, потом Вам станет Лениво, вот тут то и начнется Ваша работа, когда вы преодолеваете собственное сопротивление и выполняете поставленную задачу. Тут очень важно получить положительный опыт в ситуации, когда не хочется и лениво, а вы все равно Делаете. Вот ваша ответственность перед самой собой. Упражнение нужно делать неделю, и вести как бы дневник наблюдений за собой. Какие мысли и эмоции вас посещают, что меняется или не меняется в вашей жизни. Как сделаете, напишите о результатах вашей работы в этом топе и мы вместе подумаем, что делать дальше. С уважением, Елена.";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
