rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
"Извините, пожалуйста. Забыла написать, что из всего пробовала, чтобы помочь себе...
Пробовала рисовать (арт-терапия), писать дневник... Последнее я люблю, правда в форме писем друзьям... и не от руки... А печатаю...
Совсем сдурела до такой степени, что стихи начала писать...
Слушала медитации впервые этим летом... Когда спать не могла... Первый раз послушала, такое впечатление, что кровь из ушей пошла... Такое было ослабление напряжения... 
Пытаюсь планировать распорядок дня, снова веду ежедневник... Пытаюсь все-таки искать позитивные эмоции, но часто улыбка лишь маска...
Обидно... Зато я искренне люблю помогать людям и от того, что дарю добро становиться теплее...
но со мной просто ужас теперь... 
Не знаю что и делать, как заставить себя спокойно дышать, спокойно ходить... Спокойно жить... И не переживать... И не все остальное... Что я выше написала...
Мой знакомый (по отзывам хороший психиатр) сказал, что я все играю в психологические игры и без медикаментов не обойтись. Но он меня ни разу не видел, мы общались лишь заочно, я надеюсь все же... Вдруг это какая-то одна большая ошибка.
Что я проснусь однажды утром в тепле и все это оказалось лишь моим кошмаром...

Перечитала и перепробовала кучу всяких методик... Вот на кровати Фрейд лежит... Я его когда-то очень любила, сейчас пытаюсь перечитать оригинал, но с моими способностями сосредоточиться... Текста у него тяжелые..
Вот как-то так... 
Что делать в упор не знаю...
Очень хочу пойти на медицинское и получить второе высшее (психиатрия). Аргументы - ""зачем"" ... Есть... Основной - помогать людям... Но понимаю, что сил просто не хватит... К тому же я сама скоро умру вообще...";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Ого...Акварель...
Спасибо большое за ответ...
Вы сразу за ""второе высшее"" зацепились...
Знаю, наверное, для специалиста... Это признаки гипомании...
Скажу так, что идея у меня в голове утрамбовалась совсем недавно... Исходит не от меня, от моей подруги (она по образованию клинический психолог). Она считает, что мне нужно реализовывать свою доброту.... 
Я просто очень загорелась идеей помощи людям с психологическими проблемами. Но изначально решила, что это будет мое хобби. Хотела бескорыстно помогать, но думала работать только со здоровыми людьми. Хотела получить второе высшее - психологическое... Это проще.... 
Она мне сказала: ""тебе оно не поможет, ты уже и так все знаешь за счет своей философии и тех познаний, которые получила через интернет... Лучшие психологи-психотерапевты имеют медицинское...С твоими мозгами, подумай"" И вот я развила эту идею.. Что да... Действительно, лучше всего помогать людям, только когда знаешь внутреннее строение организма... Сразу испугалась, потому что знаю что такое медицинское... Откинула идею... Но потом, думала...: ""Ты же в школе химию и биологию любила... По химии в олимпиадах успешна участвовала, мечтала врачом стать, эликсир молодости создать."" 
Идея развивалась и разворачивалась в моей голове... Я уже знала, что медицинское только очно, что мне засчитают лишь общие предметы, а учить все придется заново... В том числе и высшую математику (да... точные науки мне давались хорошо.. Единственное, я бы лингвистом никогда не стала, а так... в общем, талантливая была...). 
Думала не потяну после такого перерыва... Но все же решила сдавать пробно тестирование в этом году, чтобы оценить свои шансы... но поступать в этом году точно не буду:
а) хочу за контракт сама платить, пока нет возможности;
б) не потяну физически и душевно... Я сначала доведу до ума диссертацию и защищусь, а потом уже оценю свои силы...Хочу преподавать у себя в ВУЗЕ и учиться в Меде....
Знаю, звучит очень нереально... Но я еще все хорошо обдумаю...
Дело не в этом... Дело в моем состоянии... И работоспособности... И голове... Вообще, плохо мне... И я это осознаю... Не могу выкарабкаться самостоятельно.. Вот стану вновь на ноги, тогда можно думать о каких-то ГИПО-планах (Вы не подумайте, я еще когда первое образование получила была максималисткой... Такой студентки как я не было (скромностью пусть гордятся те, кому гордиться больше нечем). Поплатилась здоровьем, потому что не спала полноценно ночами, но все у меня было на высоте: и личная, и научная, и общественная жизни.. И учеба....Кроме отдыха, не отдыхала почти, только с любимым и единственным мужчиной (эхх...), но мне и не нужно было... Но в один момент, с психотравмой все рухнуло и теперь я не знаю как склеить себе будущее по частям...
Спасибо Вам большое, что выслушали....

ЗЫ: Да, я уже знаю где, как буду учиться... Если буду... Только в лучшем вузе и только как всегда, чтобы выучиться... Я всегда такой была... Первое образование у меня тоже безупречное.... Лучший Вуз страны по этому профилю ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Извините, теперь раз уже назвала свою сферу деятельности, могу сказать, что последовательная мысль о психиатрии связана с идеей связать профессию, которою имею с новой.
Связка-уголовное право - невменяемость - медицинский критерий - психиатрия. 
Для чего? Для того, чтобы предоставлять душевнобольным адекватную помощь. В этом вижу смысл своей дальнейшей жизни... 
Но помогать негодяям не буду... Будет сложно с моим моральным законом все согласовывать.
Нет ничего более прекрасного, чем звездное небо над головой и моральный закон внутри нас (с).
В общем как-то так.. Юрист - защитник нарушенных прав, имеющий медицинское образование...
Ну не знаю... Как то вот так...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Уважаемая Акварель :).
Вот так начиналось сообщение, которое не опубликовалось почему-то :).
Ну да ладно, я всю суть раскрыла во втором...
Спасибо :ulibka: большое за Ваш столько теплый разговор со мной.
Я постараюсь из-за всех сил не употреблять юридической терминологии...
Для меня это действительно проблема, поскольку моя профессия со мной во всем... Даже в личной жизни тоже была... :) 
Но я буду следить за собой...
Потому что так действительно нельзя, нужно пытаться абстрагироваться и не впадать в крайности... 
Потому что мое желание к  :31: победе над своей болезнью/ не болезнью велико... 
Столь велика боль в голове и общая усталость...
В общем, что победит кто знает... Но я все же надеюсь на первый вариант...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ой. Я опять все перепутала... Акварель... Извините, пожалуйста...
Вроде прочитала сообщение... Вникла, написала ответ. 
Пожалуйста, простите меня. Я все поняла. Это не сложно, надеюсь. Если что, получу вот так  :35:...
Я не употребляю терминологии из психологии... 
Извините. 
Вот так и в письмах даже друзьям последнее время... Могу думать одно, а написать абсолютно противоположное...
В шоке с себя... 
Стараюсь следить, но все же...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Акварель.
Прошу прощение, в первую очередь, за то что не отвечала долго. Тут счастливые и не очень обстоятельства....
Кроме того, простите, за нарушение терминологии... Я обещала не употреблять (как понимаю по аналогии) не только психологическую, а и психиатрическую терминологию.
Бар=циклотимия=МДП узнала из документального фильма про Стивена Фрая. Простите еще раз за невежество... Теперь в курсе.

Да, мой очный врач-психиатр сначала поставил диагноз F.60.31, отпустил, не требуя лечения.
Потом он же прочитал мои письменные рассуждения на тему моей болезни, некоторые стихи и т.д., которые я принесла с собой на случай, если совсем не смогу говорить. Так и не могла, но он отложил и заставил меня напрямую с ним общаться.
Все было хорошо, он меня отпустил, не требуя лечения.
Потом видимо прочитал письма и позвал обратно на еще одну консультацию... Но я на тот момент уже не пошла...
До того как я попала на очный прием меня познакомили с одним хорошим психиатром из другой стороны, который консультировал меня заочно. Когда он узнал о том, что у меня ""все хорошо"" после приема врача, настоятельно порекомендовал все же сделать анализ крови на литий.
Я выполнила его требование. Итог, результаты лития - ниже низшего предела.
Он пошел против себя (не прописывает лекарства заочно) и очень настоятельно... Прямо я бы почувствовала, что он бы уже рявкнул на меня, если видел... В общем, из уважения к врачу, решила попить то, что он мне прописал. Легкий транк-стабилизатор настроения (литий) и антидепрессант...От первого приема думала сойду с ума. Больше не хочу. На этом больше не хочу никаких лекарств.
Очень сильно испугалась.. Пошло внутреннее непринятие, как следствие легкое отравление (белый язык и т.д). В общем, лекарства отложены в тумбочку. 

Ищу совета-консультацию от психолога или психотерапевта. Надеялась, что мне подскажут какой-либо метод, способ... В общем, подскажут что-то такое не медикаментозное... Что ж делать...
Но уже и не знаю....
Остался один не отвеченный вопрос. Не совсем поняла формулировку ""Не к лицу как-то в Вашем верно? ""

Сейчас на данный момент беспокоит.... Да: снижение концентрации внимания, утомляемость, скачки давления (видимо, по вискам чувствую, сама не меряю сейчас), подавленность/возбудимость, необъятная радость порою, нарушение сна (сейчас временно сплю спокойно), чувство вины (о да... я во всем виновата) и т.д.. Боли в голове!!!!!! Страх, порою ужас, который нахлынуть может (свет, люди). Страхи стараюсь преодолевать, но толку... Напряжение... 
Все в облегченной форме, поскольку осень и моя любимая пора...
Хотела бы, чтобы с каждым днем мне было все легче и легче все же...
Поскольку легче после страшного лета все-таки стало... но что делать не знаю, потому что весной опять могут начаться обмороки, головокружения и что-то похуже....
Заранее огромное спасибо, если Вы все же найдете мне какой-то совет, что делать...
Но не отправляйте, пожалуйста, опять к психиатру....
Умоляю...
Я так не хочу....";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"Вы правы... Я истеричка еще та((((... 
Извините меня, пожалуйста.
А ведь к доктору я второй раз все-таки вернулась, не сразу, через месяц почти. Просто... Вы же сами писали мы ограничены здесь объемом. Возможно я как-то чего-то без злого умысла недоговариваю... 
К тому же, все так запущено, запутано!
Доктор вернул меня для того, чтобы сказать, что прочитал мои письма, много думал о том и что меняет свое мнение о том, что не нужно медикаментозное лечение. На все вопросы мои о ""немедикаментозной терапии"", ответил, что разговорами тут не помочь. Он сам психотерапевт-психиатр, но сказал, что в частном порядке работает только с не сложными расстройствами, а тут... 
В общем, пытался меня официально через регистратуру... А это все таки Институт при психиатрической больнице. Естественно я бежала оттуда как ужаленная... 
Сказал, что биполярность однозначно есть. И что ничего страшного в этом нет. Что многие люди, даже судьи и т.д. Что можно полежать в отделении неврозов и посмотреть что будет. 
Ничего себе... Полежать... Полежать в клинике неврозов. 
Акварель, Вы понимаете, что я в шоке и запуталась с такими советами.

Моя знакомая психолог не может со мной производить терапию, поскольку мы с ней переступили грань клиент-друг. К тому же, она такие расстройства не лечит. Но именно она и сказала, что в нашем городе нет такого специалиста, который эффективно мне помог бы разобрать соматическое-психическое....
((( 
Ну вот как-то так....";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Спасибо Вам большое, Акварель.
Советы очень ценны.
Отвечу по пунктам.

1. 6. Поиск доктора и препарат. Хорошо. Постараюсь. Это сложно. По-крайней мере есть идеи на этот счет, хоть и абсолютно никаких - ""как себя уговорить пить психотропные лекарства"".
2. Спасибо большое. Книжку скачала. 149 страниц). Отлично. Осилю :). По-крайней мере, пойдет явно лучше, чем Фрейд сейчас :).
3. Движение - жизнь. Как мне это знакомо). Я стараюсь делать зарядку каждое утро. Раньше бегала, когда здоровье позволяло. Сейчас нет, просто хожу. Стараюсь как можно больше километров наматывать пешком, даже на работу, если спешу. На лыжах тоже умею кататься). А еще люблю прыгать с парашюта (делаю это не так часто, но это просто в восторг, вообще люблю все экстремальное - ""ходить по краю, переступить запретную черту"" ... Это опасно... Опасно для жизни... Меня завораживает... ). Конный спорт - мечта, но не сейчас, в силу ограниченных возможностей. А вот на плаванье думаю опять пойти... 
4. Еда. Вот тут с Вами не могу согласиться.. У меня другая крайность... Я просто забывала порою есть. Могла не есть сутками, а потом получать от друзей: ""Когда ты в последний раз ела?"" Совсем как в Играх разума :). Сейчас осень и я считаю, что вот как раз с едой и со сном у меня сейчас меньше проблем... 
И по поводу завтрака не согласна. ""Завтрак съешь сам, обед поделись с другом, ужин отдай врагу"". Вот как-то так, а вообще, чем чаще ешь тем лучше, только мелкими порциями...
Ну сладкое я очень люблю.... Всегда ))) И оно мне повышает настроение... Без него думаю чаще была бы в депрессии. 
Ну и.. Я относительно худая для своего роста.
5. Мне как-то так массаж сделали, что все кости вправили так, что просто кошмар (но, наверное, это было что-то типо мануальной терапии), после этого начала в обоморочные состояния впадать почти сразу(((... 
Душ контрастный тоже раньше практиковала, но мне не помогло.. Все равно ухудшение было.


Спасибо Вам большое за советы))) Уж что я сделаю прямо сейчас в ближайшее время, так прочитаю книжку :).
Ну и возобновлю усиленные тренировки :). 
И врач, в ближайший месяц думаю решить этот вопрос.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Уважаемая Акварель!
Пишу Вам с тех пор как прошел месяц почти!

1. Леви... Леви почти дочитала до конца (очень с трудом, почти весь текст расплывается). Законспектировала второй рейс и красивые цитаты из всех остальных. Старалась вдумываться в каждую строчку и рекомендации выполнять, но с жонглированием вообще ничего не получилось(.
2. Движение. Двигаюсь, стараюсь... Пересиливаю. Вместе с ходьбой, тренажером и зарядкой (кости невыносимо болят, или мышцы?). Все остальное время почти сейчас дома. Плюс стараюсь делать себе массаж.
3. Доктор. Скоро увижусь и с доктором.
4. Еда. Стараюсь есть каши и фрукты. И хлеб пшеничный. Совсем как у Леви. 
5. Горжусь тем, что сплю нормально, это, пожалуй, самое важное мое достижение. Никогда не думала, что осенью у меня будет настолько проявляться депрессивное настроение... Бывают проскакивают вспышки радости, быстро сажусь за работу, но что-то случиться и все(((.. До конца дня отчаянно пытаюсь справиться с тоской, или уж совсем с крайними перепадами. Скоро ДР, я его всегда не любила. Желание отключить все телефоны и исчезнуть возникает каждый год, но боюсь, что в этом году реализую, единственное что останавливало - моя любовь к людям. А теперь понимаю, что им будет хуже слышать и видеть мой унылый вид, чем не видеть и не слышать меня вообще.
Вот как-то так. 

Уже не хочу видеть даже самых близких друзей. Просто как то... Все время надеюсь: это пройдет. Но уже сил нет. Все виню себя, что не смогла справиться самостоятельно. <//////>/ Обидно, что все так получилось, а я так пыталась верить, что все наладится. Извините за то, что расстраиваю, хотелось очень хорошее написать.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Спасибо большое... И на добром слове... И за советы... 
Я попробую снова... Мандаринами... Ведь скоро все-таки НГ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Спасибо). А я приседаю). Каждый день за редким исключением... 
Это мое любимое упражнение). Я в детстве в карты проигрывала одному единственному человеку (у всех остальных выигрывала почти всегда). Так вот за проигрыш приседала сколько-то там раз. А Вы, Акварель, приседайте))) Обязательно приседайте). Знаете, что это полезно еще и для поддержания красоты фигуры? :) И.. Этого... На ногах.. Как он называется... Не помню, извините... 

Ноги, мышцы, СПИНАААА... все болит... Надеюсь пройдет хоть когда-то... 
Как и грустные мысли моей больной головой.
Капец. Сегодня ходила ПЯТЬ... ПЯТЬ ЧАСОВ ногами и все равно... Ну да ладно.

А за мандарины я имела ввиду жонглировать мандаринами.
Горьким шоколадом не пожонглируешь :).";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте!

Мне 36 лет. Года 2 назад я попал в кризисное душевное состояние: желание уволиться с работы, т.к. сам для себя решил ""Я НЕ КОМПЕТЕНТЕН"", ""Я НЕ СПРАВЛЮСЬ"", я в запутался в жизни, я не смогу выкрутиться. В конце концов я нашел причину (смена руководства) для того, чтобы уволиться с работы. Через полгода состояние прошло и жизнь вроде преобразилась. Однако полгода назад я почувствовал, что данное состояние возвращается. Я начал анализировать прошлое, зацикливаться на негативе в прошлом. Все вокруг стало раздражать меня. Стало казаться, что я не могу ничего создавать, только способен на разрушение. Появилась слабость в теле. Одно желание - побыстрее наступила бы ночь, чтобы заснуть и отдохнуть во сне. В какие-то периоды и со сном были проблемы: просыпался рано в 4-5 утра и дремал до 9-10 часов утра. Очень тяжело встаю с постели, т.е. уже проснулся, но вставать не хочется.
Очень тяжело берусь за решение каких-либо задач, проблем. При постановке передо мной новой задачи возникает паника того, что не справлюсь. 
В начале думал, что это синдром хронической усталости (были предпоссылки), теперь думаю, что нахожусь в депрессии. Нахожусь в таком состоянии как будто тебя связали по рукам и ногам и тебе очень тяжело сделать даже мелкий шаг, хочется целыми днями ничего не делать. А когда ничего не делая становится еще хуже. Когда за что-то берусь не доделываю, не получается. Кажется, что я ни к чему не способен, слаб и мой ребенок точное мое повтороние. Как жить дальше не знаю.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0
Дело в том, что никаких других событий не произошло. Просто в какой-то момент проанализировав свою жизнь, деятельность, работу я пришел к выводу, что я делаю все не так, допускаю много ошибок.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Не так - это: не довожу начатое до конца, не получается, за что не берусь везде хаос, бардак;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Вы правы. В некоторый момент я понял, что стал не тем, кем хотел стать. Мало того, я теперь и не знаю кем бы я хотел стать. Такие чувства, что раз не добился того, чего хотел, то все пропади пропадом. Бывают проблески, когда думаешь сохранить бы те крохи, что у тебя остались. Очень сильно переживаю за семью, т.к. я не могу ей ничем помочь.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Добрый день!
Недавно прочитал свою проблему годичной давности. В начале года мне казалось, что я справился и вроде жизнь стала налаживаться. Не замечал ничего вокруг поставил себе цели не понятные даже себе и работал без отдыха (мне так казалось). Но вдруг в августе 2013 появились ненавязчивые мысли о депрессии, которые бы быстро проходили. Прошло 2 месяца с этого и момента. Сейчас я в состояние точно таком же как и год назад. Не знаю, что делать хочет пойти к психиатру и всю оставшуюся жизнь пролежать в больнице (как страус зарыть голову в песок). 
ПОМОГИТЕ!!!";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
не знаю с чего начать. в общем болею четыре месяца. сначала стало очень плохо лимфоузлы, желудок, печень, потом ниже все. думал умру. нет не умер. побежал по врачам. назначили препарат от которого прошла побочка онемение в паху. пропала чувствительность. долго пытался восстановить. в итоге сам себе сделал травму, т.к. не было чувствительности. теперь атрофия. похоронены надежды на семью, детей и нормальную жизнь. все чаще думаю о петле. с каждым днем все только хуже. вспоминаю прошлую жизнь и понимаю, что теперь это мне недоступно. смотрю на друзей их семьи и понимаю, что это все теперь не про меня. смотрю на детей на улицах и плачу. ужас. отчаяние. зачем теперь жить. не вижу выхода. самый простой мне кажется не жить.;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"С детства я привыкла надеяться на лучшее, закидывать такой ""маячок"" в будущее, от которого будет хорошо, - чтобы к нему стремиться, и жить ради этого. Записаться там в бассейн, и как будет хорошо, когда я буду плавать, или поехать в дальние страны, или устроиться на интересную работу. Сейчас его нет, ничего не хочется. Просыпаться не хочется. Иногда снятся интересные сны, - про другие страны, и встречи с одноклассниками, - и первые полчаса я чувствую радость, а потом опять тоска и рутина. К слову, часть того сбылась - я кое-куда ездила, и работала над тем, что действительно нравилось, и плаваю я хорошо... Но последнее время, мне кажется, что та интересная жизнь, где были друзья, увлечения и поездки - закончилась. и началась другая - серая и страшная, - в своей безысходности. И кажется еще, что то - были не друзья, а люди, которые мною пользовались, на работе меня тоже использовали, ловлю себя на мысли ""всех ненавижу"". Иногда это прорывается вслух. Я 5 лет как замужем, уже не девочка, мне 35. Мой муж младше, не работает по идейным соображением, занимается типа бизнесом. еле сводим концы с концами. Внутри я сжата в комочек, и распрямляюсь только когда он уезжает по делам. Но кажется, что и распрямляться-то незачем, ничего не хочется делать. Не думала, что скажу ему вслух, что я не хочу жить. Это было, когда я была за рулем, мы мчались на большой скорости. я плакала, он меня довел своими замечаниями (сам он не водит, прав нет). Мы с ним долгое время были под зависимостью от психотропных веществ. Вернее, он и сейчас там. Я вышла из этого (как мне кажется), но страх вернуться есть, т.к. иногда кажется - это единственный способ себя развеселить. Да и не стала бы пытаться, если бы не ребенок. Я беременна. Анализы показали на удивление хорошие (т-т-т), токсикоза нет, угрозы тоже. Жить бы и радоваться. а не могу. я боюсь за будущее. Что я деградирую с мужем сейчас, и что будет потом. зачем ребенку рождаться в такой с позволения сказать семье. и с другой стороны жалко этого ни в чем не повинного человечка. Пробовала говорить с подругами, - ответ ожидаемый: гнать в шею друзей-придурков мужа с их дурью, выбирай либо ты - либо они. после этого всякая охота разговаривать с человеком отпадает. мне талдычат прописные истины, как будто я и сама не понимаю этого. ЧТО делать - каждый может посоветовать, но КАК? На это ответа нет. Где найти силы, чтобы выровнять свою жизнь, повернуть ее к счастью? Допускаю еще один ответ - живи ради ребенка. но я не чувствую ничего такого - любви там, материнского долга или еще чего-то. Иногда снится в кошмарных снах, что с ним что-то случается, - тогда я плачу, во сне. и жалею его, там же. Просыпаюсь - никаких чувств и в помине. У нас куча долгов, мне страшно за будущее, не хочется жить в нищете. я знаю, что могу работать долго и наизнос, но былого вдохновения нет. я подстегиваю себя страхом, и набираю еще работ на фриланс, но в итоге получаю копейки, которых не хватает на покрытие долгов. Но ладно бы это, - это было бы решаемо, если бы было интересно жить. Мне жить _неинтересно_, а без этого я не могу. С мужем тоже общаться неинтересно, я себя заставляю. считаю себя умнее его. и от этого вдвойне отвратительно, когда позволяю так с собой обращаться. Какое найти интересное занятие, которое дало бы силы жить дальше, и не окончилось бы с рождением ребенка?.. Вы скажете - вот вы сами ответили на свой вопрос. - найдите хобби по душе типа. или еще лучше - работу. Я искала. И ищу до сих пор. Но такой я жалкий человечишко - все, что казалось интересным еще пару дней назад - я обесцениваю в своих мыслях, теряется интерес. А на вдохновение к поискам нового - с каждым разом сил все меньше. Я с большим трудом бросила, надеюсь насовсем, дурные привычки - и оказалось, это вообще не конец страданиям. это как будто начало. Я как будто среди выжженной пустыни. Помогите.";0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"Добрый вечер!
Я совсем недавно на этом сайте.. Нашла его случайно,когда искала от каких таблеток быстрей умереть. Писала свою проблему вкратце в ""Просьбах о помощи"",много прочитала тут,и мысли о суициде заглохли но всё равно мне страшно. Я не знаю что делать.
Меня зовут Тина. Мне 24года. Когда мне было 9 родители развелись,отец непутевый,я никогда его и не ощущала,только боялась. После развода мама отдала меня на воспитание крестной. Я прожила с ней с 9 до 22лет. Она меня научила работать, быть порядочным человеком. Но при этом никогда не любила. Меня никогда не обнимали,не называли ласково,каждодневные побои,крики, маты. Я не вылазила из синяков. Работала с детства,полола людям огороды,мыла полы,а когда нечего было кушать,собирала сухари на мусорках. Не разрешала ни гулять,ни встречатся с мальчиками, в 21 она меня била так же как и в детстве. Била часто по лицу,и сильно. Выпадали,выкрошивались и заболевали зубы. В больницу не пускала. Сейчас мне 24,и зубов почти нет. А с моей зарплатой еле хватает на жизнь. Нет возможности вставить новые. Потом она заболела раком и жестокость стала доходить до абсурда - могла избитьда же за неправильно поданый завтрак. ""Когда ты уже с*ка сдохнешь!"" и тому подобные выпады. Мало того она постоянно говорила,что я тупая,плохая, самая худшая в мире. И требовала быть идеальной. Я не скажу,что я хорошая, нет, но люблю книги,сказки, люблю природу,своих животных, верю в добро,в любовь в чудеса. Не боюсь никакой работы,ненавижу подлость,жадность, лицемерие.
В 22 я начала тайно встречаться с парнем. Мы полюбили друг друга. Это была моя первая любовь. Через пол года я собрала сумку и убежала с дому к нему. (он был несдешний,приезжал в мой город в командировку по работе) а жил на другом конце страны. Написала крестной записку, выкинула свою сим-карту,и когда она уснула,убежала.
Не буду описывать,как жила потом,это долго. Но скажу,что очень больно и сложно. Он оказался женат,меня выставили за двери. Но я выжила. Домой конечно не вернулась. Уехала с его города в другой,чужой мне тоже сняла комнатку и не брезговала никакой работой. Прачкой в десадике, пирожки на рынке продавала. Да много чего еще.
Прошло 8месяцев. И я решила позвонить домой и поздравить маму с днем рождения. Она удивилась и сказала,что дома у меня нет, они меня не считают живой,крестная умерла,и чтоб больше я не звонила. проплакала сутки. Через несколько месяцев мама простила меня,и ""хватит по чужим домам жить, крестной хата пустует,приезжай,и живи если хочешь"" это были её слова. На тот момент я уже жила с парнем,которого не любила,но сошлась ради любопытства и от отчаяния. До 23 лет была девственницей. И я вернулась домой. Это кратко о моей жизни,чтоб было понятно далее.
Уже полтора года я живу дома. И пол из них думаю о суициде. 
Я не знаю как жить дальше, во первых меня мучит чувство вины. Если б я не убежала,может крестная бы была жива сейчас. И я даже не могу теперь попросить прощения у неё.
Из за того,что я росла изолировано от мира я боюсь очень людей,общества. У меня комплекс из за зубов,я не улыбаюсь,и научилась говорить,не показывая зубы. Считаю себя худше всех,тупой,некрасивой. Во мне нет обояния даже. На меня совсем не обращают внимания парни. Хотя я не уродка на лицо вродь. Так...всреднем. Да и характер не скверный. Чтоб преодолеть этот страх,я специально пошла работать официанткой. Но он еще более увеличился. Среди других девочек я выгляжу белой вороной, я очень отличаюсь от них мышлением,поведением, мне страшно. Я не бухаю с ними,не вожу сплетни, не ворую... За это меня не любят. Они при своих 20-25 уже старые душой. Я никогда такой не буду. С мамой и отчимом отношения холодные. Разговоры только на быт.темы. Подруг у меня нет. У моих ровесников уже семьи, дети, а я в свои 24 ощущаю себя недолюбленым ребенком. Плачу часто, на ровном месте даже. Хочется чтоб мама обняла,погладила,утешила. Мне стыдно говорить такое. Я не инфантильный человек. Многое понимаю,умею,трезво смотрю на мир. Но хочу умереть. Мне одиноко, страшно,я не знаю как жить дальше. Я не нужна абсолютно никому. У меня куча комплексов. Я ощущаю себя будто в замкнутом круге. Да еще больные почки,отек лица. Врачи посадили на фуросемид,от которого теперь зависимость и упадок сил. Не радует даже любимые,клумбы, флористика, это мое хобби,которое я обожала. А сейчас нет ни сил,не желания. Бессонница,апатия страх...
И ещё один вопрос,проблема... меня тянет к мужчинам старше меня. Намного. Лет на 10-15. Это наверно ненормально.
Одно время я встречалась даже. Он был на 12лет старше. Но порвала отношения, т.к. Жена, дети. А я не хочу лезть в чужую семью. И роль любовницы это не мое. Я считаю,что любимый человек должен быть единственным.
Я прошу прощения за длинный текст и занудство. Но мне правда абсолютно не с кем поговорить на эту тему. Помогите пожалуйста разобраться в жизни, в себе...";0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0
