rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
"Суицидальные мысли у лучшего друга
Здравствуйте

Вчера мой друг написал о том, что устал от всего происходящего в его жизни, что ыинит себя во всех своих и чужих проблемах, ненавидит себя, считает ничтожеством, пустышкой, низкому не нужным, считает, что жизнь его всегда будет такой. Написал, что устал и думает о суициде. Как ему помочь? Как доказать обратное? Как показать ему, что он может со всем справиться, решить свои проьлемы? Помги, прошу ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Не знаю как дальше жить
Здравствуйте, 

Я совсем запуталась в своей жизни, постоянно возникают суицидальные мысли, уже придумала как можно умереть, единственное что меня останавливает это то, что у меня грудной ребёнок (ей один год). Из-за маленького ребенка меня не берут на работу, несколько месяцев назад узнала, что муж изменяет на протяжении всего года, с момента как я родила, с ребенком он мне совсем не помогает. Родственники мужа меня ненавидят и настраивают его против меня, постоянно меня оскорбляют. В декрете у меня не осталось друзей, почти нет времени на себя, я постоянно не высыпаюсь. Перед беременностью я обращалась к психиатру из-за самопрвреждений и депрессии и принимала антидепрессанты, нормотимики, нейролептики. Сейчас я опять начала наносить себе порезы. У меня нет больше сил так жить. Помоги";1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0
"Суицид
Я не знаю, что мне делать, мне хочется умереть, я напилась таблеток и хочу спрыгнуть с многоэтажки, но есть сомнения";1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Суицид
Что делать если я хочу умереть из за учебы,резалась из за нее(=^･ω･^=)";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"Я хочу умереть сейчас
Я хочу умереть прямо сейчас,без боли ,прост оуйти из жизни чтобы другим было легче жить ,что мне делать ?";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"суицид подростка
как отговорить чужого ребёнка от суицида?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Ужасное состояние
Здравствуйте, не знаю, какой вопрос нужно задать, просто расскажу ситуацию. Честно говоря, даже анонимно и в текстовом формате сложно об этом говорить, ведь я никому никогда не рассказывала, что со мной на самом деле происходит. Но сейчас моё состояние хуже не куда, поэтому я решилась написать хотя бы сюда. 

На протяжении нескольких лет (около 2-3) чувствую себя ужасно, постоянно хочется плакать, не получаю удовольствия от вещей, от которых получала раньше/удовольствие от которых получают другие люди, вечная усталость и скука, словно каждый день пропитан серость и каждый день похож на предыдущий, нет сил даже на то, чтобы элементарно умыться, почистить зубы, поесть и т.п. Могу не мыться месяцами, однако из-за учёбы и того, что живу я ещё с родителями, хотя пора бы уже думать о переезде, я не могу запускать себя, поэтому раз в несколько дней или немного больше, заставляю себя сходить в душ и привести себя в порядок. Мне не симпатизируют другие люди, я наблюдаю, что мои знакомые испытывают бурю разных чувств, эмоций по отношению к других людям, ненависть, любовь, симпатия и т.п, мне же на всё и всех всё равно, пустота, но я стараюсь врать другим и самой себе, что это не так и я могу нормально чувствовать. У меня упала успеваемость в колледже, на носу практика, сессии, зачёты, а я не могу заставить себя сходить в туалет, не то, что дойти до колледжа и учиться. Частые ссоры с родителями очень добивают, мама уже несколько раз желала мне смерти, хотя я итак каждый день стараюсь бороться с желанием умереть, для меня это словно война. Но её слова только подталкивают к тому, чтобы все-таки сдаться. Ссоримся регулярно и по разным причинам, но в основном из-за моей ""лени"", того, что я ничего не хочу и не могу элементарно убраться в доме, постирать свои вещи. Я устала постоянно реветь, чувствовать безысходность, от того, что я такая жалкая. Многие в моем возрасте уже живут отдельно, работают, имеют свое хобби, гуляют, влюбляются, женятся, просто живут, а не существуют, а я просто надеюсь, что не проснусь следующим утром. Я всё время слышу от одногруппников, что на носу экзамены, сессия, то, что они думают о своём будущем и у них целый план на ближайшие лет 5. Сколько бы я не задумывалась о своём будущем - я его не вижу. Совсем. Мне кажется, что у меня нет никакого будущего, профессия, на которую учусь не кажется мне подходящей и интересной, в целом не знаю, кем хочу быть. В большинстве случаев, люди выбирают ту профессию, которая хоть как-то схожа с их хобби и увлечениями, я же всё забросила несколько лет назад, ведь сил пойти на ту же тренировку по танцам или конному сорту - не было. Да что там будущее, я даже завтрашний день с трудом могу вообразить, у меня потерян смысл во всём, да и не помню, когда в последний раз видела смысл в чем-то, и видела ли вообще. И ничего не могу поделать, понимаю, что скорее всего здесь нужен специалист, но возможности обратиться к нему нет. К бесплатному идти нет смысла, в случае какого-нибудь ""запущенного"" диагноза - меня легко отчислят из колледжа. Уж учусь я на специальность, где нужно хорошее психическое (?) здоровье. Друзьям рассказать тоже не могу, все эти годы я держу всё в себе и вру, что у меня всё в порядке. В последние полгода прибавилось то, что после каждого приёма пищи я иду вызывать рвоту, после чего, мне становится чуточку легче. Меня тошнит даже от упоминания или запаха еды. Не знаю, как с этим бороться, если сил совсем нет, и можно ли что-нибудь в данной ситуации попытаться сделать.";1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1
"Переживаю о своей болезни
Здравствуйте! Мне 23 года. Я два раза уже была замужем , есть ребёнок. Я болею расстройством адаптации уже год. Сейчас прохожу лечение антидепрессантами и транквилизаторами. Сейчас очень сильно плакала из-за того, что осознала, что это со мной на всю жизнь и я никогда окончательно не выздоровею. Я впадаю в созависимые, больные отношения, где мне причиняют боль, а я в конечном итоге хочу сама все вернуть, понимая что это не мой человек и он меня не любит. Но всё равно думаю об этом человеке и не могу отпустить... 

сейчас переживаю второй развод. Формально он произошёл в ноябре . Но морально я всё ещё там... я выбираю мужчин, которые не сделают меня счастливой. Не берегут, не ценят... из этого я делаю вывод, что я не люблю себя. Даже не то что не люблю, а будто ненавижу раз позволяю такое отношение к себе. Этому никогда не будет конца. Это уже конец. 

Сейчас я чувствую вину за то, что жалею себя и тревожу вас, уважаемые психологи. Суицидальных мыслей нет, как и нет мыслей о том, как мне жить с этим диагнозом.";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0
"время
я очень боюсь времени и взрослеть 

я не хочу становится старше заканчивать школу выбирать университет работу я боюсь все это делать я абсолютно не вижу своего будущего и не представляю что мне делать с ним я не хочу вырастать я хотела бы навсегда остаться в своем возрасте с людьми которые меня сейчас окружают ведь я выросту а родственники умрут и у меня уже будет своя семья и мне больше никогда не будет 13-15 лет и с каждым годом мне будет становится все больше и больше 30 лет 40 лет 50 лет а там немного и я уже старушка и вот жизнь так и пройдёт";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"апатия
резко меняется настроение вот вроде бы было всё хорошо и день нормальный а потом без какой либо причины я начинаю плакать либо вот вот заплачу и продолжается эти слезы около часа и не получается успокоится и на утро все такое же поникшее настроение и когда начинаю плакать постоянно думаю что вот опять испортила себе день обычно когда плачу вертятся мысли что у меня уже нет сил что я устала а днем этого в основном не бывает как будто днем я это подавляю а вечером когда я ничем не занята это все выливается наружу иногда я не засыпаю без слез я долго не могу уснуть все думаю думаю в итоге начинаю плакать и потом уже обессиленная засыпаю ";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"Нужен совет
Здравствуйте. Кажется я совсем одна,не нужна никому. Есть родители. Отец пьет периодически, мама жалуется на болезни. Каждый разговор заканчивается "" вот я умру и пожалеешь"". Есть ребенок,его люблю. Есть муж,его наверное тоже люблю. Очень много врёт по мелочам. В свое время образования не получил,его содержал отец. Сейчас начал свой бизнес. Кредиты и завал,так всегда на старте. Днём и ночью на работе. Секс есть,но больше ничего. Ни поговорить,ни что-то обсудить. Работаю,получаю хорошо. Вот и получается дом,работа,ребенок и иногда его кредиты. Кажется от меня только уборка,еда и переодически секс нужен( чаще когда он хочет). Кажется я не человек,со мной общаться не нужно. Ему когда плохо бежит на работу. Может кто и есть. Но не пойман,не вор. Начала себя резать. Так не очень больно в душе. Самооценка низкая,верю себя,что я не достаточно хорошая жена и тд. Жить не хочется. Ребенок тоже не особо держит. Развестись? Ребенок очень привязан к отцу.";1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"Апатия , ментальное истощение , мысли о суициде
суицидальные мысли , тревога , ощущения одинночества , апатия , скука  нет желания что либо делать , нечего не привлекает , маетальное истошение  , постоянное ощущения  , что делаю не так , не вижу смысла в жизни";1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Тема не указана
Добрый день. Меня зовут Инна мне 29 лет.У меня нет сил жить дальше.Постоянно крутится в голове мысль о суициде.С мужем не понимание, мы с ним женаты 11 лет двое детей.Я понимаю что мне нужно жить  ради детей. Я сама потеряла маму в 4 года.Мой муж не пьёт не курит ,но он такой безответственный человек вечно что то забывает или теряет.Я на него вообще понадеяться не могу, за ним нужно смотреть как за малым дитя,  но ведь у меня есть дети мне их хватает.Мне хочется быть за каменной стеной, а не нянчить еще одного ребенка .Прошу развода он не даёт да идти мне не куда к приемной маме не хочется.На мужа накопилось куча обид справиться с которыми  очень тяжело .Не было б детей давно ушла б из жизни.Помогите советом.Спасибо зарание.  ";1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0
"Тема не указана
здравствуйте....меня зовут Катя,мне 15.мне очень сложно!! во крук меня одно непонимание со стороны родителей!!!   они не хотят понять меня! постоянно наказывают((   за всякие мелочи(как например опоздание домой на 2-5 минут)    парень которого я люблю...эх...всё что ему нужно от меня это секс....  друзей почти нет,так как когда формировались компании...я сидела дома с младшим братом(((   постоянные мысли о самоубийстве...но понимаю,что я хочу жить...хочу....но не так как сейчас( я убегала из дома...это не помогло....хочется дружить с мамой,быть подругами....но...ничего не получается....мне кажется она меня ненавидит!!! я не могу больше так...я нахожусь на краю...помогите пожалуйста..";1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0
"Тема не указана
Здравствуйте.У меня такая проблема:мне 27 лет,учусь в колледже.Вот уже который год мучаюсь,наверное каждый знает что самое страшное в жизни человека это одиночество.Вот, родители меня воспитывали строго,в детстве отец не пускал меня играть с детьми,заставлял учить уроки,читать книжки.А я со слезами на глазах смотрел в окно,как другие дети весело играют.В старших классах мои ровестники собирались вместе,общались,гуляли,ходили на дискотеки,а у меня всего этого небыло.Отец строго запрещал мне куда либо ходить,заставлял работать по дому.Я вырос совсем замкнутым,у меня нет друзей до сих пор,я не хожу на дискотеки,у меня никогда небыло девушки.Я пытался измениться,стать более общительным,найти друзей,отношения с девушками долго не длились.Я чувствую себя никому не нужным,брошенным,у меня ничего в жизни так и не сложилось,я одинок,высшее образование(благодаря отцу!)я не получил,и во всём я виню своего отца,за то что так запер меня в моём замкнутом мире.Но я ему об этом не говорил,мы с ним в хороших отношениях,я его уважаю,всё же он мой отец.Помогите мне,как мне найти себя в этой жизни,хочу найти новых друзей,хочу любить и быть любимым, мне так одиноко, иногда просто хочу умереть, наверное долго не потяну если так будет продолжаться.В мире одним человеком станет меньше.";1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
"Здравствуйте! У меня такая проблема: мой брат пытался покончить с собой. Немного о нем: 24 года, работает, живет с девушкой, детей нет. На работе всегда нахваливают: ответственный, веселый, никогда не откажет в помощи. В компании тоже заводила и шутник. В тот день он поругался с девушкой, немного выпил, пошел ночевать домой к маме (сама она была на даче). Наточил ножи пошел в ванну резать вены. Правда, перед этим отправил своей девушке прощальную смску, про то, что никому не нужен (наводит на мысль, что он просто напугать хотел или посмотреть реакцию). Она прибежала через 10 минут, вытащила из ванны, замотала вены. Мне он потом рассказывал, что ему каждую ночь снятся люди, которым он много плохого в прошлой жизни наделал, он устал. Еще была фраза: ""Меня все знают как постоянно веселого, жизнерадостного и никто даже не догаывается что у меня в душе"". На вопрос хотел ли он на самом деле уйти из жизни, отвечает, что и сам не знает. Подскажите как вести себя родным в такой ситуации - делать вид, что ничего не произошло, или обсуждать с ним ситуацию. к психологу он не пойдет ни за что на свете.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Вопрос: Запуталась в себе, всегда пытаюсь избежать навязчивых > проблем, которые во мне присутствуют, закапываю их глубже стараюсь > не обращать внимания на них, так как их осознание ведет к апатии и > унынию, но они не исчезают, накапливаются и регулярно дают о себе > знать новым приступом депрессии и чувством безысходности, что ничего не получается изменить. > Когда пробую работать над проблемами (то есть пересиливать страх, > делать то, чего боюсь), то становится еще хуже, они > гипертрофируются,  усугубляются. Теперь же скажу, что мои главные > проблемы-это страхи и комплексы, накопленные за всю жизнь. Есть > панические страхи-фобии (боязнь высоты и еще боязнь переходить мосты > над дорогой, рекой, пусть даже не очень высоко.) Есть еще один > глобальный страх-страх неудачи в жизни, одиночества, неумения > принимать правильные решения. Плюс куча мелких комплексов-как > стеснение, застенчивость, с которыми я борюсь, есть успехи, но > все-таки эти успехи -капля в море. Очень хочу избавиться от > глобальных страхов и фобий, глубинных. Как это сделать?;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"Здравствуйте!...Я совсем не хочу больше жить,совсем.Мне хочется умереть. Да,я учусь,хожу на разные кружки и секции,иногда общаюсь с очень интересными для меня людьми. Но сейчас мне абсолютно ничего не интересно,я забросила все,не хожу на тренировке даже.На улицу выхожу только с собакой на 15 минут. *** Два раза сидела на подоконнике балкона.хотелось выброситься.Потом у меняя начиналась истерика,становилось страшно;потом снова не хотелось жить....Это же совсем не больно-раз,и тебя уже нет...=(((";1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте. Мы с моим гражданским мужем живем 6 год. Отношения у нас не выносимые. Я стала замечать какой у него скверный характер. Живем вдвоем, детей нет. Ничего не движется, как будто нас засосало в болоте. А хочется дышать, чтобы отношения наши как то двигались, не стояли на месте. Недавно была вгостях у подруги, там был ее брат. Мы уже давно с ним знакомы, может у нас что-нибудь и было. Из-за того что я ему всегда отказываю, мы подолгу не разговариваем. Иногда может грубо разговаривать. Он мне нравиться, но не знаю какие у меня чувства к мужу. Не могу разобраться в себе. Сегодня я ему предложила месяц пожить раздельно. Сказала, что могу снять квартру. Завтра собираюсь съежать. Но боюсь. Вдруг все изменится в худшую сторону. Не знаю что будет. На душе кошки скребут. Иногда думается, может мне не жить. Как мне быть. Вроде все у нас высохло, кажется эта ниточка вот-вот оторвется. Может мне будет лучше без него. А хорошо ли там на свободе. Что делать подскажите.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0
Добрый день. Просьба подсказать, как помочь человеку, который, потеряв многое, отчаялся в жизни. Мой приятель на грани... не знаем, что делать.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мне очень сложно жить, на душе тяжело... Дело в том, что я никогда не имела сексуальных отношений, но один парень... . Я незнаю, как дальше жить...;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Что делать,если я очень нервничаю,когда близкий человек летит на самолете. По моему легче полететь самой,чем ждать тут. А ему еще лететь обратно.У меня всегда так,даже с детьми,когда знаю,что они собрались делать что-то экстримальное.Последнее время их не возможно отговорить,выросли.Устала пить успокоительное.Может самой сделать что-нибуть ...(экстримальное);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте! Прежде хочется выразить Вам огромную благодарность за Вашу работу. Это здорово -  получить квалифицированную помощь, что называется ""онлайн"". В реале бывает не найти ответа. Вот такая у меня ситуация. Проработала в учр-ии 13 лет, на хорошем счету. Работала активно, заинтересованно, привыкла только к благодарностям и со стороны сотрудников и руководства. Полтора года назад назначили на новую должность во вновь созданную структуру. Работы было оооочень много, приходилось и оставаться вечерами и брать домой. Но в целом нравилось, работала также активно. Уставала очень, да и возраст, думаю, сказывается - до пенсии 4 года. К тому же место специфическое, где от руководства только пинки. Но мне казалось справлялась успешно. Вдруг, неожиданно, на моё место принимают новую человека, причем на з/пл в полтора раза больше, из службы занятости, и как показывает время - довольно слабо знающую этот раздел. И к тому же уже, через полгода работы получившую дисциплинарное взыскание. Это ли не показатель?.. Переводя меня, не объясняют причину - то ли не справилась, то ли что... Понимаю, что логично было бы прямо спросить - почему? Но делать это не хочу, во-первых боясь услышать ответ: да, не справилась (но тогда почему предварительно не предупредили о несоответствии, даже намеков не было), во-вторых - просто из гордости, не хочу идти на поклон. И, конечно,  пребываю в обиде. Вплоть до того, чтобы написать заявление и уйти в никуда. А это не выход. Как-то надо смириться, принять, в т.ч. и то, что эта женщина стала моим руководителем. ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Хочу сдохнуть. Смысла в продолжении жизни не вижу. Впринципе ничто не держит. Единственное за что переживаю - за родителей, и это единственная ниточка которая держит от самоубийства. Но родители переживут, друзья забудут. В чем смысл продолжать жить? В Бога не верю, по своим соображениям, девушка есть, может отношения не совсем такие как хотелось бы но это не принципиально, друзья уважают, всё есть. А жить надоело...;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;1;0;0;0;0;0;0
а зачем жить еле всё потерено?;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
зраствуйте!!!!помогите мне я не хочу больше жить!моя исстория такая у меня был парень которого я очень люблю!мы были вместе 4 месяца и я подорила ему свою девственость!мы растались уже как 4 дня!он не звонит и не пишет!что мне делать?у меня нет смысла жизни!;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Добрый день! У меня нет смысла жизни... ... ...Посоветуйте что мне делать. С уважением Б.Е.Н   ;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Мне 17 лет,девушке 22,мы познакомились в Турции летом,продолжаем общаься уже более полугода,мы любим друг друга,но не можем видется,так как живём в разных странах,девушка приезжала ко мне в сентября ,мы прожили вместе 4 дня..и вот она вновь уехала,нам безумно тяжело,у нас депресси от этого расстояния,иногда хочется даже покончить с собой,как нам справиться с этой проблемой?..и  знаете,порой у меня возникает желание исчезнуть из своей семьи,улететь в другую страну,чтобы мои родители не знали где и с кем я поскольку мне иногда кажется что они пытаются прожить за меня мою жизнь, мои родители против этих отношений,мотивируя то что девушка намного старше меня и что я сейчас должен отдать всего себя учёбе,они конечно в чём то правы,но я не могу подавить в себе те чувства которые есть к этой девушке,и не могу отказаться от этих отношений,это ведь моя жизнь,и я должегн выбирать свой путь не так ли?тогда как мне найти подход к родителям,как мне  их убедить в этом,как мне заставить их уважать моё мнение?-на данный момент я вижу только один выход просто исчезнуть из их жизни.помогите.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Здравствуйте! Мне 18 лет. 1)Мне часто снятся кошмары, это нормально?Я думала, что это может быть от фильмов ужасов, которые я смотрела, после этого я перестала смотреть ужасы, читала книги, смотрела комедии, но эти ""ужастики"" все равно мне снятся! Иногда даже суецид! 2)И еще... я не пойму что со мной -  я не могу носить одежду других цветом, кроме черного. У меня в гардеробе всего 2 вещи белого цвета, и то те, которые я не ношу.Я просто одевать их не могу!Мне кажется что это не то, пока не одену вещь черного цвета!  Я из-за этой мании к черному цвету даже покрасила волосы в черный.  Это нормально? 3) Мне недавно приснился сон, будто у меня вместо кровати гроб, у меня дурацкая мысль появилась - мне хочется вместо кровати гроб. Я понимаю, что это ужасно, но не могу ничего поделать. Все время эта мысль, даже думаю где именно в комнате мне его поставить вместо кровати, и тоже черного цвета!Кошмар какой-то! У меня случайно не ""здвиг по фазе""???";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Скажите,как может человек измениться из за музыки? точнее из-за НЕмузыки? и как с этим быть. мама его говорит: был добрым, необычайно ласковым ребенком, к тому же очень умным, с этим я не спорю, сама вижу, что не глуп. Обратила на него внимание сразу же, не на внешность, а на то, что разительно отличается от окружающих по своим интересам, досугу, а теперь вижу, что не только этим, а по большей части мировоззрением. Скажите, может ли вернуться его вера в человечество, может ли точка зрения Маркиза Де Сада о глупости и никчемности добродетели перестать быть и его  тоже? мы вместе уже больше года, живем с ним и его мамой уже 2 месяца. Я его люблю, искренне. он тоже говорит мне, что любит  я верю. Но я его боюсь!!! неужели развод родителей, может заставить человека отвернуться от света! но ведь родители в хороших отношениях. и он с ними в хороших, гостит у отца, отличные отношения с новой женой отца. ему 22 года, он сам все знает.Он говорит, что смерть ничего не значит. ""Пусть хоть все сдохнут!"" даже если его это его родные. Убивать нельзя только потому что грозит тюрьма. Купил конку архангела Михаила насквозь пробитую гвоздями. мне страшно. готов вычеркнуть из своей жизни и мать и меня,если что не так о музыке его скажем. она для него дороже. Музыкой этой он увлекается уже очень давно, не мало лет, гораздо дольше, чем меня знает. возрастное ли это? ведь многие всю жизнь сходят от подобного с ума.от нее не откажется. тратит на эти диски, многие из них запрещены, огромные деньги, покупает только лицензию.да дело не в деньгах даже, а в душе человека,темной и грязной, как сам о себе и говорит. сможет ли этот человек вернуться?? к свету, к людям? я за него боюсь";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте, меня зовут Ирина. Вопрос мой в следующем. Сегодня утром мой брат  попал в автомобильную аварию, с ним была его девушка и друг. Друг управлял машиной. Они врезались в припаркованный грузовик и очень сильно. Девушка погибла, друг в реанимации, весь переломан, жизнь его на волоске.  У брата раны на лице, порезало осколками, наложили несколько швов и выписали из больницы. Все остальное цело, кроме души.  Немного о его отношения с девушкой. Ему 25 лет, у него очень долго не было девушки, т.к. он отличался от обычных ребят.  Это очень долго описывать, в общем у него какое то другое, свое мировоззрение на жизнь, чем у большинства людей. Какая то своя философия, по которой не обязательно учиться, работать. В свои 25 он сидел дома и ничего не делал, спал до 16-17 часов, а ночью высиживал за компьютером. Он самостоятельно пытался там научиться каким то программкам, играть на гитаре по самоучителю, как то такие занятия. Он не пьет, никаких гулянок не было. С первого взгляда  лоботряс. Не знаю какое представление сложилось, получилось ли передать хоть немного его особенного характера. Кажется, что его ничего не волнует, ничего не интересует, но при этом он очень-очень добрый, тонкий и чуткий человек. Особенно ярко это проявилось, когда у меня родился сынок. Дима его не боялся брать на ручки уже с 2-х месяцев, сидит с ним, если мне надо куда-то сбегать, играет с ним, жалеет его, если я накажу. И вот  появилась Катя…Дима расцвел. У них совпадали философии, они вместе могли спать до обеда, у них был такой тандем, такая идиллия. Конечно появилась необходимость в работе, чтобы оплачивать свои пожелания, Дима стал ее искать….Они никогда не ссорились, всегда улыбались, смеялись, придумывали себе интересные занятия, играли с сынулькой.  И вот теперь Кати не стало. Дима, если сказать в шоке-это значит ничего не сказать! Мама, папа и я боимся оставлять его одного, чтобы он ничего с собой не сделал. Попыток пока не было, но на словах как то проскакивало. Он плачет без остановки в прямом смысле этого слова, рыдает взахлеб. Я очень хочу хоть как то уменьшить его боль, Как ему помочь, о чем поговорить. Потому что, все его разговоры счас о том, что с Катей у него был смысл жизни, планы…., а счас никакой цели нету и не знает ради чего жить. Помогите пожалуйста!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
