rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
Была поставлена депрессия средней степени тяжести, когда нервничаю, появляются суицидальные мысли. До этого была попытка суицида, таблетками. И вот сейчас опять ;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый день. В последнее время кажется что закончить жизнь посредством суицида единственное верное решение. У меня куча долгов, не клеится личная жизнь, на работе натянутые отношения, в доме тоже не все гладко. Близкие люди обесценивают мои проблемы возвышая свои. Сил уже никаких нет все терпеть. Я не могу плакать, даже если сильно обидели, все сидит глубоко внутри и скребёт. Каждое слово, каждый жест. В последнее время такие мысли участились. Часто ожидая электричку, думаю о том, что всего шаг и все закончится.;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0
Я хочу умереть, но боюсь боли, из за чего не могу на это решиться. Пробовал стоять с петлей на шее, но понял, что это не мое, так как я из за страха буду стараться себя спасти, если повисну. Пробовал и пробую делать надрезы на руках, но выходит неглубоко опять же из за страха. Близким об этих мыслях никогда не рассказывал, да и я не общаюсь с ними уже 2 год, а размышляю именно о суициде уже год. Первая мысль с утра у меня стабильно в том, что я хочу умереть. Я много езжу на велосипеде, гуляю, занимаюсь йогой, если меня не сводит с ума мой же ум, то даже медитирую и пробую из книжек по психологической самопомощи задания выполнять, но вообще очень много свободного времени уходит, чтобы просто от своих мыслей убежать, из за чего смотрю сериалы, ненужный контент, читаю ненужные статьи, бесконтрольно ем. Делиться суицидальными мыслями и намерением с каким то конкретным человеком не хочется, а сейчас пишу, потому что интересно, что вы отвечаете таким людям как я;1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте. Я чувствую, что если не поборю свои мысли о суициде, то скоро окончательно сдамся. В идеале мне нужна помощь психолога, поэтому Я хватаюсь за возможные варианты. Живу в полной семье, но родители часто ссорятся ( в основном из-за меня)…Я просто понимаю, что для них являюсь грузом, что без меня было бы лучше. Я вспоминаю прошлое, когда была маленькой девочкой, улыбчивой и весёлой. Сейчас Я больна как эмоционально, так и физически. На будущее у меня отличные цели и планы, но если умру, то как добьюсь поставленного?…В общем мне нужно перезагрузится и хотелось бы это сделать в реальной жизни…   

Как же мне преодолеть желание умереть, абстрагироваться от семейных конфликтов(в основном из-за небольших ссор, которые накапливались в моём сознании много лет и появились такие мысли) и не чувствовать себя никчёмным человеком?";1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0
"мне тяжело жить,в последние пол года я лишь думаю о суициде и способах совершить его.я устала жить,мне так плохо в этом мире.вечные ссоры с родителями по поводу учебы,прсото из за них,проблемы с учебой,притензии учителей,прогулы.три дня назад я уже пыталась снова покончить с собой,я лишь и могу пересчитывать причины моего самоубийства,но самая главная,это то,что мое мучение будет длиться ещё долго,еще очень очень очень долго,я хочу закончить это все,хочу прекратить свои мучкния и уйти на покой.

что мне делать,возможно ли еще помочь мне?

";1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
"меня уже долгое время тревожит мысль о суициде. пару раз я хотела вскрыть себе вены или же спрыгнуть с крыши. я не ощущаю себя любимой среди друзей, я не ощущаю любви от родителей или от кого-либо ещё. у меня пропала мотивация, оценки в школе ужасные, думать становится всё труднее и труднее. иногда мне кажется, что я скоро умру или совсем потеряю себя.
";1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Здравствуйте,меня зовут Камилла и мне 12 лет.Я хочу умереть,что делать? мне нечего не хочется делать,не вижу в этом смысл,боюсь кого-то подвести и помогаю всем но не себе..;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Я очень сильно хочу сдохнуть. Я искренне не понимаю, зачем я здесь до сих пор. Мне кажется, что единственное, что меня останавливает от выпрыгивания из окна - это затраты родителей на транспортировку тела. За последние 2 года у моей мамы умерла сестра и племянник. Каждые в ноябре. Она поделилась со мной, что это сложный месяц для неё. Расстроится ли она, если я тоже умру? Или лучше подождать другого времени (я смогу отложить хоть сколько-то денег на свою транспортировку и погребение).

А еще у меня младший брат))) С одной стороны, кажется, что ему похуй (извините за мат), а с другой - он очень переживает о гибели двоюродного брата (маминого племянника). Хотя, конечно, всем глубоко похуй на меня. Я не Женя: я не учусь в Финляндии и я не разбилась на машине. Я Юля и я выпрыгнула из окна.";1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
"Здравствуйте! Хочу спросить и возможно найти поддержки. Я живу в аду. Мне 21 год и в то время, пока мои друзья/знакомые пожинают плоды благополучной жизни, я бегаю-забочусь о деде алкоголике, который может включить газ на кухне и забыть об этом и бегаю от соседа снизу, который, кажется, каждый шорох от нашей квартиры воспринимает как попытку навредить его дочери. Пару часов назад мой дед в запое упал головой об пол и разбил ее. Результат: скорая помощь, бессонная ночь и потуги отмыться от крови. Ну и ожидание избиения от соседа снизу - грохот от падения был серьезным. Не могу заработать денег на отъезд в другое место, т.к. постоянно слежу за дедом и боюсь лишний раз выйти из квартиры. Да и бросить бабушку с этим всем не могу. Посещал психиатра по всему этому - был выставлен диагноз тревожно-депрессивное расстройство, было так же назначено лечение, которое, ожидаемо, не помогло. Хочется просто перерезать себе горло и закончить со всем этим. Мне видится это самым адекватным путем разрешения всем моих проблем. Зная свой диагноз, можно сказать, что сейчас я частично невменяем и я хотел бы спросить - может быть я ошибаюсь и есть ещё какие-то пути разрешения моей ситуации? Может есть какие-нибудь техники самоуспокоения? Полицию предлагать не стоит - тот сосед и есть полиция. А с дедом они проблему явно не решат. Отъезд куда-нибудь так же не рассматривается, ибо меня совесть сожрёт, да и денег нет. Терпеть так же уже невыносимо. Так что вариант ""Просто ждать"" отсекается.";1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0
Здравствуйте! Я хочу умереть Мне 18, живу я с мамой и братом ему 21 отца у нас нет, с самого детства моя мать то и делала что издевалась над нами она била нас, материла и унижала нас каждый Божий день! Жизнь у неё видите ли не сложилась из за нас и болезни у неё из за нас в общем всегда виноват кто-то но не она в своих проблемах! Я вообще думаю что она абьюзерша! Я с детства живу как она хочет, вечно работала чтобы помогать ей заработать, никогда не ослушивалась её. Но она всегда продолжала тиранить меня и брата каждый день был и есть как в аду. Со временем расти мой брат тоже из за неё стал психом и каждый день пока она работала срывалса на мне и избивал, он и она испортили мне всю психику, всё моё здоровье я всю жизнь каплю всё в себе и я больше так не могу, когда брат вырос он стал более разумным осознал почти всё и что тоже был похожим на неё, всё из за  неё, но брат теперь работает и не бывает дома чтобы не видеть нас, но от этого только хуже мой ад удвоилса она начала срываться за двоих на меня, не было и дня чтобы я не плкала, чтобы я не сидела в страхе возле неё, я мучаюсь каждый день!  Я начала думать о том как покончить с собой у меня просто больше нет сил бороться с ней каждый день она меня бьёт, прокленает, заставляет насильно что-то делать, материт, говорит гадости , мол я уродина итд. Я устала, устала, не знаю кому обратиться за помощью, близкие тоже если узнают то будут на её стороне она родила воспитала а ты неблогадарная и начнётся одно и тоже мол я ешё ребенок и нечего не понимаю, но никто не знант какая она тиранка и то как она меня всю жизнь тиранет, просто не знаю что ещё делать прошу помогите мне.;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0
"Здравствуйте. Около часа назад я не заметила, как взяла в руку канцелярский нож и уже была готова разрезать выпирающую и постоянно соблазняющую меня вену на левой руке. Я нанесла небольшую царапину и остановилась, у меня сильно вспотели руки. Мысли о суициде меня преследуют с детства, ещё когда моя мать заболела, и у неё нашли опухоль мозга (мне было лет 11) Тогда ещё и начали в школе сильно издеваться, а отца я очень редко видела из-за командировок, любовниц у него нет, просто постоянно пахал И в тот же чёрный период умер лучший интернет друг, был мне самым близким человеком За мамой я ухаживала одна, ждали с ней вместе операцию, я ей часто ставила уколы и помогала по хозяйству У меня были мои подружки и друзья, с которыми мы часто проводили время и гуляли чуть ли не каждый день, они обо мне заботились и забирали у меня лезвия и ломали канцелярские ножи, когда я резалась Но я продолжала наносить себе повреждения, например, могла выпить всю пачку обезбаливающего и по незнанию думала, что умру. Дома меня часто била мать и срывалась на мне. Не помню когда последний раз видела её здоровой, но болезнь её сильно изменила и она регулярно срывалась на меня и била, разрушала любимые мне вещи, погла порвать рисунки, выгнать из дома за яркие тени и била даже за то, что я могла оставить крошки на столе после того, как невнимательно его вытерла. И так била по любому, даже самому дурацкому поводу. Била головой об стены, душила, вырывала из меня волосы, царапала мне лицо, могла также ударить за то, что ей моё лицо не нравилось, называла мой нос поросячьим, а глаза отцовскими бараньими. Позже матери сделали несколько операций и вылечили опухоль, но она всё равно очень часто болела, я продолжала за ней ухаживать и делать ей уколы от боли в спине, а она работать. Года три назад мать разорвала связи со всеми своими друзьями и нашими родственниками, мы с ней переехали. Сейчас мне 17. Месяц назад был полицейский допрос. Я не выдержала и бежала до ближайшей соц.службы, когда она на меня на кинулась и облила водой. Дело было так: к нам приезжали родственники, бабушка, тётя, моя старшая сестра (жила уже с мужем, когда мама заболела). Я тёте невзначай просто рассказала как я живу с мамой, говорила что с ней тяжело и она часто несправедливо меня бьёт, но я всё равно её люблю, хотя с ней очень тяжело, а далее тётя закатывает скандал, проклинает мою мать и сыпится гора матов. Тётя поклялась, что ноги её больше не будет в нашем доме и на следующий день уехала. Сестра уехала на второй же день после приезда, потому что сильно поссорилась с моей мамой, да и её тоже всё детство били, но она дотерпела и уехала, счастливо вышла замуж. Когда уже уехала и бабушка, моя мама стала всем своим друзьям рассказывать, что ни от кого другого она не ждала такого предательства как от меня и что я ей сломала жизнь. Я терпела очень много морального насилия и даже привыкла к нему, но в тот момент я крикнула: ""Иди ты в жопу!"" и она на меня набросилась. Тогда я и бежала в соц.службу,они написали заявление в полицию В полиции не стали рассматривать наше дело, на меня сорок минут двое сотрудниц полиции орали, потому что я не ценю что имею, что мне надо показать как живут дети в приютах и как они страдают, что у меня всё есть, комната, еда, я учусь платно, заставляли меня им смотреть в глаза и орали ещё громче, потому что я говорила очень тихо и пчлилась в пол, мне было очень сложно говорить. Не могла пошевелиться, пока они орали на меня. Мне никто не верит, кроме моих друзей и сестры. Мать продолжает плести клевету против меня, говорит всем, что это я на неё набрасываюсь всегда и избиваю её, хотя на самом деле я только в тот самый день впервые защищалась. Сейчас дома отец, дома намного спокойнее, но оба родителя со мной не разговаривают вообще. Друзей у меня всё три года в новом городе не было, ни с кем не общаюсь, кроме друзей по интернету. Работаю и учусь, но в последнее время уже не могу учиться, сплю слишком много, не могу просыпаться вовремя, а ночью не могу засыпать. С трудом заставляю себя ходить хотя-бы работать, по настоянию полицейских хожу к психологу, он мне не помогает. Хочу умереть на уровне подсознания, очень тяжело противостоять мыслям и отвлекаться на них, игры и интернет не спасают больше, хотя в глубине души я очень хочу жить, сбежать от матери к друзьям и стать художником. Не знаю смогу ли сопротивляться в следующий раз таким мыслям, чувствую что я в тупике. Многие детали насилия дома и в школе постаралась опустить, извините что письмо вышло длинным.";1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;1;0;1;0;0
Здравствуйте, я уже спланировал как умру, у меня очень много проблем которые я не в силах решить, каждый день страх депрессия мне никто не может ничем помочь у меня столько много мыслей что не знаю что написать;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте. У меня на протяжении месяца состояние не стабильное .слабость какая та .  Хочется закончить свою жизнь . Подозрения что заразили страшной болезнью . Но по анализам все нормально . Но я потерял спокойствие . Я на каждое пятно теперь реагирую . Панические атаки переодически бывают . Сон нарушен . Страшно за свое здоровье . Мысли приходят суицидные. Помогите ;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Здравствуйте. На протяжении наверно более 10 лет. Я то и дело сталкиваюсь с состоянием когда мне не хочется жить, ничего не интересно, голова будто в тумане. И нет моральных сил продолжать что либо делать. Я пыталась находила способы шаг за шагом, потихоньку, вытащить себя из этого состояния. Но теперь мне уже кажется ничего не поможет. У меня сильная тревога, ночные кошмары. Я будто проваливаюсь куда-то, а потом осознаю что планирую самоубийство. Смотрю на свои вещи и размышляю как от них избавится чтобы после меня ничего не осталось. Мне страшно, страшно что не смотря на то что я полюбила жизнь, я всё равно готова с ней расстаться. Что несмотря на все мои старания ничего не изменилось. Мне страшно что я больше не смогу себе помешать. ;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0
Здравствуйте. Два года я лечусь от депрессии, с переменным успехом, сменила уже трех психиатров, параллельно работаю с психологом. Новый психиатр назначил мне другую схему, сказал, что она должна помочь мне от тревожности, потому что предыдущая от этого не помогала. Мне уже стало сильно лучше к тому моменту, но когда я перешла на новые ад, состояние резко ухудшилось. Где-то месяц были тяжелые побочки, я совершенно выпала из жизни, только неделю назад они стали проходить. Все, кроме бессонницы. Я очень плохо сплю, мало и некрепко, я опять стала плохо есть из-за этого и мне ничего не хочется. Врач мне назначил новые таблетки, чтобы убрать бессонницу, Тритико, я вчера выпила дозу, засыпала все равно часа два, потом проспала около 6 часов и больше не смогла заснуть. У меня ощущение, что меня обманули, таблетки должны были помочь, но я все равно не выспалась и я теперь не верю, что они вообще на мне нормально работают, как будто я сломана. Я все время думаю о том, чтобы все это закончить, размышляю, как лучше себя убить, чтобы наверняка. Я не знаю, что мне делать, помогите.;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1
Ни на что не хватает денег. Беременна, нет денег содержать, на прерывание беременности и то надо копить. надо копить на всё, работать без смысла и цели, чтоб поесть и одеться. Моя работа никому не нужна, никакой общественной пользы, она нужна только чтоб я заработала, чтоб опять работать. Зачем мне работать, чтоб поесть, чтоб потом снова работать? До смерти так будет. Почему не умереть сейчас? ;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Я устала так больше немогу я просто не могу у меня даже сил нет все выложить на листке бумаги не хочу жить не могу больше ;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Я долгое время страдала депрессией где-то 7-8 месяцев если посчитать до сегодняшнего дня. В мае я лежала в психиатрической больнице из-за депресии и занималась Селфхармом... В то время я страдала из-за того, что меня мама выгнала из дома и не пускала домой и я почти 4 месяца жила у тёти, потом умер хороший знакомый от спида, ещё подруга оставила меня без причин... Ещё я получала в мою сторону хейт....для меня это было больно....и после этого я лечилась в больнице,и сначала таблетки помогли мне и я была рада, что я буду жить дальше и меня выписали.... Дальше напишу

Перед тем как меня выписали я взяла страницу вк одного парня, который мне понравился в больнице, и мы договорились, что встретимся когда его выпишут... И где-то через 3 недели мое здоровье ухудшилось и в поликлинике поставили диагноз ВСД... с мамой помирились и я переехала к маме... Опять начала заниматься селфхармом... И мое состояние ухудшалось,чем когда была в больнице. Психиатр сказал, что у меня была недолеченная депрессия, это из-за того, что мама запрещала мне пить таблетки....и у меня каждый день были суицидальные мысли... Снились кошмары...потеряла интерес к жизни. Насчёт парня, для меня это был ударом, его станицу заблокировали, а я номер телефона не взяла... Этот парень мне очень сильно нравился чем остальные парни... Я прекратила общение с друзьями, ещё я встречалась с парнем на расстоянии... Мы были влюблены друг друга, но он меня бросил без слов и я не понимала, что случилось. Буквально неделю назад узнала почему он меня бросил, и это из-за того, что я болела депрессией и занималась селфхармом. Было очень неприятно, конечно не было таких сильных чувств как другому человеку из больницы. Мне было всё неинтересно, и я не видела смысл жизни и пошла на серьезный шаг... Всю жизнь страдала, мама била, оскорбляла. Ребята в школе унижали, меня чуть не изнасиловали в подростковом возрасте и в прошлом году... Никогда не было серьезных отношений с мужчинами. Чувствовала одиночество,пустоту и боль. 

И 11 ноября я выпила пачку таблеток снотворного и конечно было страшно. Больше всего я боялась, что меня стошнит. Я легла спать после того как выпила, но в тот момент я услышала голоса чётко, но не поняла о чём и видение какое-то было странное. Я слышала несколько голосов и я всё равно уснула. А потом через несколько часов проснулась в туалет и я как вышла из комнаты и упала... Мама вскочила из комнаты и она сразу поняла, что я приняла снотворное... Ощущение было хреновое... Я даже не могла сходить в туалет, пришлось маме помочь мне. Я удивилась, что мама не вызвала скорую. И я пошла спать, мама пыталась разбудить, но я не проснулась... Мама пыталась узнать сколько я выпила таблеток, а я не ответила. И мама все таблетки выбросила, даже для желудка.

Несколько часов назад у меня заболел желудок, хотела вызвать скорую, а я не могу так как я плохо слышу, попросила маму, чтоб она вызвала скорую. Она мне ответила так: попроси папу, я же плохая. Пусть папа тебе поможет. Сама вызывай скорую. 

Я сразу поняла, что она прочитала мой дневник. Я хотела пойти в аптеку за таблетками,но мама сказала: если купишь,я всё равно выброшу. 

И у меня появилось большое желание вскрыть вены:( и я удивляюсь почему я всё ещё жива😢";1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0
Я пыталась покончить с собой, выпила 25 таблеток снотворного с энергетики, но осталась жива.... Не понимаю почему я не умерла.;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Один раз я уже заканчивала жизнь, мои родители обвиняют меня во всех проблемах, я для них словно груша, у матери проблемы с алкоголем, она то ласкает, то истерики, крики, тыканье, что я плохая дочь, что ничего не добилась,отцу все равно, так как он любит мать, и говорит, что вся проблема во мне, я с 14 лет боялась сделать что-то не так, что-то не рассказать, меня называли шлюхой, она приходила пьяной в комнату, и поливала унижениями, сейчас мне уже 21, я больше так не могу, пожалуйста, что делать, они не оставляют меня, я хочу наглотаться таблеток, я больше не могу;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0
Уже пару месяцев, как я съехался со своей девушкой. Мне 20 лет, ей 19. Сначала все было хорошо, я пошёл работать в хорошую компанию, но из-за определённых обстоятельств, меня оттуда уволили. Прошло больше месяца. А я никак не могу найти работу, для меня это как будто всё не то, и постоянно потокающая меня девушка, которая каждый день меня доводит до слёз. Сама она работает два дня в неделю, но требует денег от меня, в очень агрессивной и раздражающей форме. Сама со мной перестала разговаривать, говорит, что не уважает меня как мужчину. Я честно уже не знаю, что делать. Для меня все кажется не тем, что я хочу. В данный момент думаю только о смерти;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
Я не вижу смысла в жизни, готов умереть прямо сейчас. Но единственное, что меня держит здесь -  моя мама. Как представлю, что она будет расстроена из-за моей смерти, и будет винить себя - я начинаю ненавидеть себя еще больше. Я буквально живу ради мамы. Я учусь ради нее, пытаюсь социализироваться ради нее, искать цели в жизни - ради нее. Потому что без нее мне ничто не интересно. Я пытался найти цель жизни, изучал много отраслей, кучу профессий, ничто не зацепило. И нет планов на будущее, живу одним днём. Это возможно хоть как-то исправить? Даже если я сам этого не хочу;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"Желаю себе смерти на протяжение полутора лет. Сложная ситуация с матерью. Далеко отдалились, множество ссор с психологическим давлением на меня. Ее желание мне смерти после моего признания в этом же. Множество шрамов от самоповреждений и двух попыток суицида. Это были попытки именно в моей голове, потому что смертельно я себе ничего не порезала кроме меня об этом никто и не знает, но намерение было. В последнее время ужасно подавленное настроение, буквально каждую ночь тихие истерики. Я очень хочу выбраться из этого состояния и иногда будто бы получается, но все возвращается снова. Как мне выйти из этой пропасти? Я хочу умереть, но не хочу, чтобы страдали дорогие мне люди, поэтому мне надо заставить себя ""полюбить"" жизнь. Как мне это сделать?";1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0
2 месяца назад бросила девушка, в отношениях были 4 года, сложные были отношения, но всегда любили друг друга, сейчас она от меня ушла, мой мир рухнул на 1000 кусочков, не вижу смысла жизни, не хочу жить без этого человека, постоянно думаю о ней, от мыслей уже едет крыша, пытался отвлечься, переключится на других людей, но все безрезультатно, сейчас единственная мысль, что проще умереть, и закончить эти мучения;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"я хочу задать вопрос, на тему самоубийства и как с этим бороться, я чувствую что каждый день проходит мрачно, мне не интересно ничего, в школе проблемы с одноклассниками и учителями, дома проблемы с мамой, я не чувствую нужной поддержки. моя подруга прекратила со мной общение, ощущение что без меня всем будет лучше, и люди не заметят моего ухода. я не знаю как жить дальше, и начинаю обдумывать детально план самоубийства.
";1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"Пишу...хоть выскажусь. Депрессия..
Что с антидепресантами, что без мучает что то... устала.
Кому что помогло. Она у меня из за изнасилования в 17 лет... до сих пор больно.... подскажите что делать. Эта травма не уходит , с ее болью...
Не хочу так больше жить. Сил моих нет. Боюсь что покончу собой";1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
Добрый вечер! Очень нужна помощь, совет, взгляд со стороны. Посещают мысли о суициде;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Добрый вечер.очень нужна помощь..длительная депрессия в связи с недоверием к любимому человеку..психоз и истерики которые я не озвучиваю и не показываю никому, внутри и душат..проскальзвает мысль о суициде..;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
День добрый! Мне 18 лет у меня такая проблема-когда я был маленький моя мама сделала аборт чтобы нормально обеспечить меня,получается она убила человека для того чтобы я жил нормально(в достатке) в 12 лет она мне прямо сказала что именно я виноват в этом.У меня полгода назад была попытка суицида(я пытался отравится) и отлежал в больнице 2 месяца но мне это не помогло.Меня убедили что нужно жить ,но я же знаю что на мне кровь человека(или нескольких).Я совсем не знаю что делать...Получается мне нужно либо покончить с собой либо жить как ни в чём не бывало?Я понимаю что плакаться сейчас это чистый эгоизм,поэтому извините.;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
День добрый! Мне 18 лет у меня такая проблема-когда я был маленький моя мама сделала аборт чтобы нормально обеспечить меня,получается она убила человека для того чтобы я жил нормально(в достатке) в 12 лет она мне прямо сказала что именно я виноват в этом.У меня полгода назад была попытка суицида(я пытался отравится) и отлежал в больнице 2 месяца но мне это не помогло.Меня убедили что нужно жить ,но я же знаю что на мне кровь человека(или нескольких).Я совсем не знаю что делать...Получается мне нужно либо покончить с собой либо жить как ни в чём не бывало?Я понимаю что плакаться сейчас это чистый эгоизм,поэтому извините.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
День добрый! Мне 18 лет у меня такая проблема-когда я был маленький моя мама сделала аборт чтобы нормально обеспечить меня,получается она убила человека для того чтобы я жил нормально(в достатке) в 12 лет она мне прямо сказала что именно я виноват в этом.У меня полгода назад была попытка суицида(я пытался отравится) и отлежал в больнице 2 месяца но мне это не помогло.Меня убедили что нужно жить ,но я же знаю что на мне кровь человека(или нескольких).Я совсем не знаю что делать...Получается мне нужно либо покончить с собой либо жить как ни в чём не бывало?Я понимаю что плакаться сейчас это чистый эгоизм,поэтому извините.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
