rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
Спасибо за ответ. Да, такой вариант я сейчас рассматриваю. Собираюсь поступать в медицинский техникум в соседний город. Немного пугает, что я там буду совсем одна, но надеюсь все получится. У меня впереди еще целое лето, чтобы привести свое психическое состояние в порядок;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Возможно ситуация будет казаться смешной , но мне очень нужна помощь .
Некоторое время назад ко мне написал парень одноклассницы . ( На заметку: У меня не очень хорошие отношения с той девушкой , потому что она очень много сплетничала обо мне ) . Я с ним переписывалась . Затем он провел меня домой. Ничего не было. В наших переписки не было ничего такого . Сказал несколько комплиментов и все. Сначала я с того смеялась с подругой. И однажды сказала очень глупую фразу , что я хочу етой его девушке испортить жизнь так же как она испортила мне. Сказала не подумав.На самом деле я ничего не хотела делать. Может трудно поверить , но нет. Сказала потому, что очень накипело , эмоции. Я даже перестала с ним общаться. Я никому не хотела причинить вред . Все было бы хорошо , если бы моя подруга не решила рассказать это отий девушке . И теперь в глазах большинстве класса я просто шлюха . Не знаю , что делать и как справиться с эмоциями. Что думать о себе. Помогите.";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
" 
Добрый вечер! Мне 26 лет, довольно длительное время я не работаю и сижу дома. Я не знаю с чего начать, но моя основная проблема которая меня тревожит - я не могу выйти из дома одна. Я пробовала обращаться к врачам, пить антидепрессанты, но все тщетно. Я будто чувствую себя не самостоятельной, меня гложет пустота, дискомфорт, я не могу себя представить где-то и мне боязно как оставаться наедине с собой, так и в окружении людей. Я стала замкнутой, мнительной, у меня нет никаких целей в жизни, развития. Я пробовала общаться с кем-то, но моментально устаю от общения, от людей. Я спрашиваю себя: зачем мне все это общение и снова зарываюсь в себе. Ощущение пустоты, никчемности, потерянности. Мучают панические атаки, очень плохо ем на стрессе. Прошу помочь если это возможно, порой я теряю надежду. Может какой-то конкретный совет: обратиться туда-то. Я просто устала и ничего не хочу. Не хочу друзей или отношений. Ничего ";0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1
"Здравствуйте! Я так рада, что я нашла этот форум, я уже не верила, что проживу хотя бы год- мысли о суициде посещают меня все чаще и чаще. Вы- моя последняя надежда! 
Меня зовут Настя, мне 18 лет. Я не работаю и не учусь. 
С детства я всегда стремилась к саморазвитию. Саморазвитие, постоянные перемены в , по моему мнению, лучшую сторону- это было моё нормальное, хроническое состояние. Я постоянно хотела быть лучше. Это меня и погубило, наверное. Я решила похудеть, похудение стало для меня олицетворением развития в целом. И остальные аспекты этого развития я забросила, похудение стало навязчивой идеей, появился панический страх набрать вес. Я похудела до 38 кг при росте 1.67. Но не это стало проблемой, а то, что после этого похудения, что то пошло не так и у меня начались компульсивные переедания. Я ела и ела, не зная меры, не имея возможности остановить себя. Но помимо дискомфорта физического, больше меня мучил дискомфорт моральный- ощущение того, что я деградирую, что я безвольна, что я некрасива. Это началось в начале осени 2014 года. В ту зиму, что последовала за осенью я НИ РАЗУ не посмотрела на себя в зеркало. Я возненавидела себя, я себе самой стала противна. Я перестала вести какую-либо социальную жизнь. Я потеряла всех друзей. Весной, мне показалось, что я иду на поправку, но я ошиблась. Да, моё состояние ненависти и чувства, что вся жизнь идёт под откос перестала носить постоянный характер, теперь это происходит как-то волнообразно. Две недели я исполнена вдохновения, потом резко у меня начинается тяжелейшая депрессия, я думаю о том, как невыносимо жить так, в какой пропасти, из которой я никогда не выберусь, в которую я сама себя загнала. Я пытаюсь полюбить себя, стать лучше, найти вдохновение, желание жить, мотивацию, былой запал. Но ничего не получается- моя жизнь пуста, в ней ничего нет. Я ничем не могу заниматься, я ни с кем не могу подружится, потому что я постоянно думаю о том, какая я толстая, безвольная, никчемная, как я скатилась вниз, как я стала хуже. И я не замечаю людей вокруг себя, ничего к ним не чувствую, мне абсолютно безразличны они и их чувства. Этого всего как будто не существует, это как-будто какая-то несуществующая, ненастоящая жизнь, а настоящая начнётся тогда, когда я буду выглядеть так, как хочу. Я как-будто пустая, как-будто вокруг меня пусто. Я одновременно и хочу другой жизни, но я чувствую, что я её боюсь. Что мне страшно. Страшно выйти из комнаты, страшно что-то изменить. Я очень много раз думала о том, чтобы покончить ч этими мучениями. Я как собака на привязи- рвусь вперёд, а меня по инерции оттягивает все дальше назад. И я дергаюсь и дергаюсь, тяну и тяну себя. Я думала о суициде. Я устала пытаться вытащить себя саму. Единственное, что меня остановило- моя бабушка, которая по большей части воспитала меня, она просто не переживет этого. 
Мне не с кем поговорить о своём состоянии, об отчаянии, о чувстве ненужности. С мамой я не могу это обсудить, она такая волевая, что она этих эмоциональных страданий и переживаний просто не понимает.
Пожалуйста, помогите мне. Я не чувствую жизнь, я не могу терпеть себя и своё тело, я не могу жить, я просто существую. Я как будто умерла эмоционально, а физически ещё жива. Я постоянно ищу вдохновения к переменам, но его нет, нет ничего, что заставило бы меня вдохнуть жизнь, заинтересоваться чем-то, жить как нормальный человек- любить себя и любить других. 
Простите, что мой рассказ такой скомканный и сумбурный, но мои проблемы так долго тянутся, я так долго пыталась сама их решить подходя то с одной стороны, то с другой, копаясь в себе, что я просто не могу все это уместить в один пост";1;1;0;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0
"Здравствуйте. Мне 20 лет. Учусь на 3 курсе по направлению ""Прикладная математика и физика"". Как-то я уже писала на форуме https://www.pobedish.ru/forum/viewtopic. ... 3099&hilit. Сейчас с учебой всё гораздо лучше, учусь уже на 4-5. Но сейчас столько всего накопилось, что я не знаю, зачем я живу, по утрам не хочется просыпаться, потому что я не знаю, зачем. 
По моей инициативе расстались с парнем, встречались 2,5 года почти. Просто уже надоело тянуть резину. Много косяков было,как с его стороны, так и с моей. Что-то во мне щелкнуло после одного его поступка. Пошли с ним в тц закупаться продуктами перед учебной неделей. Там немного поругались, он психанул, оставил мне корзинку и сбежал. Мы целую неделю пытались наладить контакт, но я точно поняла, что ничего не хочу. Он начал чуть ли не плакать, говорить, что он теперь будет делать в 24 года, что уже поздно, не найдет новую девушку,что он великовозрастный девственник. В общем, неприятно мне было слышать эти речи, как будто я ему нужна была для каких-то собственных целей.
Усугубляется эта ситуация тем, что я заболела. Сижу и рыдаю. Хоть сама и стала инициатором, плачу из-за привязанности, наверное. Причем накатывает именно вечером, днём все нормально. Из-за того, что плачу, нос ещё больше забивается, голова болит, снятся кошмары, плохо сплю. А учебу пропускать нельзя.
Учеба мне оооочень не нравится. Мы изучаем углубленно физику, из нас готовят научных сотрудников. Но я не хочу этим заниматься.Ещё обязывают заниматься научной работой, тема мне не нравится, у меня нет достаточных навыков программирования, чтобы её делать. 
Не знаю, кем мне работать, чем заниматься после окончания вуза. А закончить надо. Не верю в себя, когда вижу трудности, сдаюсь, нет какой-то мотивации, стимула. 2,5 года потратила на отношения, которые привели вот к такому исходу. В отношениях было много запретов. Родители меня тоже воспитывали очень строго, отец меня бил, из активного ребенка я превратилась в замкнутого подростка, до сих пор у меня нет навыков общения. Я хорошо общаюсь с одногруппниками, но абсолютно нет друзей, не с кем поделиться, а раньше можно было обо всем поговорить с парнем, теперь совсем никого. С мамой тоже не могу разговаривать на такие темы.
Я такой человек,что мне надо посвятить себя какому-то делу,но у меня нет ничего! Я не знаю, куда мне податься, навыков нет, друзей нет, любимого человека нет, из себя я ничего не представляю...";1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Здравствуйте, я бы не хотела раскрывать свое имя, пусть будет Ира) 
Знаете, я думаю, у меня было трудное детство, отец бил меня, когда я была маленькой, и маму. Я была очень активным ребенком, потом я замкнулась, вся энергия ушла в учебу, в итоге это стало самым главным в моей жизни,я не терпела каких-то неудач, очень расстраивалась и расстраиваюсь по сей день, как вы поняли, наверное, из моей ссылки на предыдущую тему. Ни с кем я поговорить не могла, о том, что меня тревожит, мне указывали, с кем общаться, с кем нет. С мамой поговорить не могла и не могу, с отцом тем более. ""Друзья"", так называемые у меня были, сначала. Но потом я поняла, что они ненастоящие, мне с ними неинтересно к тому же, им лишь бы погулять, какими-нибудь криминальными вещами заниматься, типа выпить, покурить. 
У меня были влюбленности в школе (просто влюбленности, я ни с кем не встречалась), когда мама узнавала об этом (как-то раз она прочитала мой личный дневник), мне очень сильно доставалось. Мне навязывалось мнение, что все мужики козлы. 
Школу я закончила на золотую медаль, на 1 курсе же перед поступлением познакомилась с парнем. Он к тому времени уже закончил этот вуз на красный диплом,учился на том же факультете, что и я сейчас. Через 3 месяца начали встречаться, только я маме не говорила об этом, очень боялась. Потом у меня пошли долги, тройки, мне так плохо тогда было, усугублялось тем, что меня поселили в комнату в общежитии, где даже спать не давали, не то что учиться. Такое отчаяние, что я сбилась с пути, что уже всё не так, как раньше. Превратилась в какую-то двоечницу, к тому втайне встречаюсь с парнем. Через 4 месяца я рассказала маме о нем, каково было моё удивление, когда меня не поругали! Всё время меня не тутыркали по этому поводу. В общем, было время, когда я чуть не вылетела из вуза, но сейчас всё очень хорошо, закрываюсь на стипендию, занимаюсь научной работой. 
Знаете, я бы не меняла сферу деятельности, я технарь, мне просто не нравится уклон в физику, я бы хотела больше изучать программирование, а самой руки не дотягиваются этим заниматься самостоятельно, да и времени нет из-за учебной нагрузки.До сих пор не знаю, кем я буду работать. С группой я тоже подружилась, но настоящих друзей у меня как прежде нет. Не с кем поговорить, некому излить душу, именно поэтому я пишу сюда. Маме мои проблемы не нужны, когда я начинаю ныть, так сказать, она переводит тему. 
В отношениях совершала со своей стороны много ошибок, даже замечала со своей стороны, что веду себя, как вел себя папа. В старших классах придерживалась идеи феминизма, даже мужененавистничества. Когда стали встречаться с парнем, но год потратил, чтобы это выбить из себя. Я его очень любила и до сих пор люблю и уважаю и желаю ему только счастья, он хороший, на самом деле. Просто мы столкнулись с ситуацией, когда люди понимают, что не подходят друг другу, что не по пути. Так друг от друга устали уже.";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
" 
Спасибо Вам большое за советы, Ева)) обязательно напишу для себя такой список. Сейчас мне лучше, чем было, когда я писала это сообщение. 
Наверное, есть, но с потерей года, так как я на 3 курсе. Поэтому я не готова) Думаю в магистратуре сменить немного направленность. А до магистратуры всего 1,5 года) знаете, после этих отношений словно глаза открылись. Я поняла, что сейчас, именно сейчас то время, когда нужно ценить то, что есть. Через 1,5 года мы с одногруппниками разбежимся по разным вузам, кто-то уже на работу пойдет после бакалавриата. Только сейчас всё начинается. Когда у меня были плохие оценки, был долгий период адаптации. Если взглянуть с другой стороны на мое направление...здесь ""учат учиться"", мы получаем разные навыки, думаю, это всё равно мне поможет в будущем. 
Ещё насчет отношений. Недели 2 назад я страдала из-за привязанности, сейчас отпустило. И мне так хорошо! Я думаю, что я человек не для семьи, не для отношений, потому что в этих отношениях я не была собой, как будто с пеленой на глазах жила эти 2,5 года, а могла столько хорошего, полезного сделать. Вообще всегда я мечтала, да и сейчас, сделать что-то очень крутое, как-то помочь людям, быть полезной, чтобы у меня была такая работа, которая бы стала смыслом жизни. Очень хочу путешествовать, общаться с людьми, изучать их культуру, это так интересно.
Как Вы думаете, возможно ли это, прожить без отношений, без семьи? Или моё мнение ошибочно? Просто мне гораздо приятнее находиться среди людей, единомышленников, заниматься чем-то полезным.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
"Спасибо!И Вас с праздником весны!  :) 
Я с согласна, правильно Вы пишите. Не стоит мне мыслить столь категорично, пусть всё идет своим чередом. 
Спасибо большое, мне стало легче намного от общения с Вами, многое прояснилось))";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" 
Здравствуйте! Я уже писала на форуме, спасибо всем людям, что написали мне. Моя просьба была здесь:
https://www.pobedish.ru/main/help/sebya_ ... lnaya#form

Мне 26, образование высшее,технолог, Россия. Развожусь.

Пожалуйста, подскажите как мне все это пережить. Как вернуть мужа, но я уже почти не верю в это, как психологически пережить развод, смириться с пожизненным одиночеством. 

Я прошу Вас прочитать мою просьбу, потому что я там уже многое написала, мне добавить почти нечего. Я бы хотела вернуть мужа, но он не отвечает на мои звонки, где он, узнать не могу. На развод подали, но я не очень хотела, муж говорил, что подаст в суд. Я не могу в это поверить, для меня он родной человек, я люблю его, я не хочу его терять. Я пишу ему, чтоб он возвращался, что трудности временные, но он не отвечает. Я в этом городе живу одна, квартира съемная. Я не хочу здесь оставаться, работу по специальности ненавижу, к тому же она временная, и срок заканчивается уже скоро. Я останусь без работы. Я бы хотела уехать к родителям, они живут не здесь, но там будет не очень легко найти работу, но все же я надеюсь, что найду. Я по специальности работать не хочу. В общем, может это безосновательный страх не найти работу - не знаю. Мне очень плохо, не хочу расписывать как мне плохо, жить не хочется.";0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Большое спасибо за отклик!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Здравствуйте,
Почти год назад я обращалась на этот замечательный сайт, на котором мне помогли участники форума справиться с суицидальными мыслями и общим гнетущим состоянием(моя тема ""Нет сил, постепенно деградирую"" в разделе ""Они выбрали жизнь""). Теперь я снова здесь, как вечная депрессивная...Я принимаю антидепрессанты уже более полугода...И мне плохо, тяжело, страшно, но все это без паники...гнетет само существование, нет радости, чувств...кажется, что я окаменела...нет сил ни на что, хочется вообще не просыпаться...Помогите, пожалуйста и простите за сумбур. Последнее время я какая-то заторможенная стала, нет логики в действиях, ни в мыслях";1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1
"Здравствуйте, Акварель !
Да, я принимаю АД под контролем психиатра. Я очень долго не могла решиться. Меня мучали сомнения и страх оказаться зависимой от АД. Особенно, просмотрев на российский и иностранных форумах отзывы пациентов, я вообще даже слышать о них не хотела. Но стала принимать с октября 2012 года. От этого факта у меня дискомфорт, мне кажется, что я больная (наряду с умалишенными). Я боюсь, что если кто-то об этом узнает, будет относиться ко мне как к прокаженной. Каждый день просыпаюсь с чувством напряжения, головной болью (как при температуре). Когда принимаю АД, боль проходит, но ум и голова все равно в тумане. У меня нет стимула для жизни. Все, что я делаю, мне не подходит. Кажется, что работаю я не так, нужно лучше. Что хожу не так, одеваюсь не так, говорю не так (нужно громче и яснее). Не довольствуюсь тем, что есть. Вижу выход ( как в цитате о.Серафима Саровского), а идти не могу, все через пень-колоду делается...";0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1
" 
Доброго времени суток,
Да, испытываю дискомфорт от самого факта приема. Очень этого стесняюсь и боюсь, что, если кто-то узнает, отвернется от меня или оскорбит. Мне кажется, что с их приемом я отупела, реакция стала замедленной. Чтобы ответить на вопрос, я долго думаю. 
И еще, я не могу описать словами, что я чувствую. Мне кажется, что я вообще уже ничего не чувствую. Только желание спать, отдохнуть, поесть - одни элементарные потребности.
Мне сложно говорить, процесс говорения заторможенный: с трудом подбираю слова, постоянно напрягаюсь, чтобы верно передать мысль. Постоянно думаю о своих психологических проблемах и о том, что мне плохо, я одна. Жалею себя.";0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1
"Не могу сказать, что я оскорбляю больных людей, но они вызывают во мне неприязнь,если за ними нужно ухаживать. Мне не хочется долго находиться рядом с больным человеком. Например, когда в детстве к нам в гости приезжала болевшая раком тетя (она была очень измучена и не могла долго ходить), то я избегала ее общения, не хотела ее видеть (мне тогда было лет 9-11). У меня появлялась неприязнь. Или вот еще один пример. Однажды бывший молодой человек заболел. У него поднялась температура, болела одна-единственная почка. Он не хотел идти к врачу, хотел только, чтобы я рядом была, обняла его. В этот момент меня просто злило, что нарушил все правила при его болезни. Никак себя не берег, а теперь я должна была его лечить! К тому же, он к врачу идти не хотел. Очень меня из себя выводил таким поведением и своим упрямством. Я думаю, человек сам оказывается виноват в своей болезни. Как это случилось со мной. Сама виновата в том, что позволяю унынию себя тянуть в болото. И сил уже ни на что нет. Стала циничной. Нет душевного тепла, сплошной страх оказаться нулем. Помню такой случай, когда я была маленькой, лет 6-8, со мной случилась истерика, я кричала, визжала, била ногами по стене. Не помню, по какой причине. А потом ко мне пришел кот(может быть, это случилось в другой день после истерики, но почему-то в памяти они связаны). И я стала его мучить: ударю, а потом жалею, целую. Будто любила, но все-таки била. Мне нравилось, что его можно было пожалеть. После такого мне кажется, что я -изверг. Хотя мне легче проявлять любовь к детям и животным, чем ко взрослым. 
Хотелось бы вкратце поделиться историей жизни: родители разведены из-за пьянства отца, погиб старший брат (видимо, из-за наркотиков, которые он принимал, его нашли спустя несколько месяцев после смерти в притоне); в 16 лет я подверглась изнасилованию, никто из родственников об этом не знает. Вот уже 3 года работаю практически без выходных. Постоянно в напряжении, несмотря на прием АД. Постоянно хочется только спать и есть, даже в церковь уже больше 1,5 месяца не ходила. Люди меня стали раздражать, но я все держу в себе. Живу в большом городе, разучилась отдыхать, даже не знаю, что кроме сна может мне доставить удовольствие. Вот такая я плохая...Как быть? Как жить? Эгоистка? Гордячка? Не люблю себя...";0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0
Я думаю, оба отношения - и к себе, и к другим. При этом понимаю, что отношения с окружающими - это некое отображение отношения к себе. Простите, что говорю такими сухими словами. Кажется, что отучилась описывать свои чувства, настолько окаменело сердце.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Здравствуйте,
Постараюсь описать это состояние окаменения. Вижу бомжа, не чувствую душой жалости или сострадания, но в голове быстрая мысль:""Надо бы ему монетку подать, я же христианка"". И подаю. Слышу плачущего ребенка, им не его не жалко, как было раньше. Раньше я всей душой чувствовала окружающий мир, ощущала, как накаляется пространство между двумя ссорящимися людьми или как в воздухе появилась аура влюбленности. Чувствовала дождь, любила солнце. Теперь ругаются люди, а я особо не волнуюсь, хотя и неприятно. Кажется, я не те примеры привожу. Я перестала чувствовать радость: ко мне приехала мама, а я не могу ощущать любви. Не знаю, какой она должна быть. Кажется, сердце должно отзываться на мамин голос или должно хотеться постоянно маму обнимать. И мне хочется время от времени. Последнее время я выдавливаю из себя смех. Мне не смешно. Такая тяжесть в голове. Хочется спать, других желаний нет. Есть только слово ""надо"". Такое ощущение, что эмоции для меня становятся тяжелыми. Пример: с подругой пошли в кино, она смеется, мне совершенно не смешно, но я ее поддерживаю, выдавливая из себя смех. Я постоянно подстраиваюсь под собеседника. Ему смешно, я смеюсь или улыбаюсь,хотя мне может быть не смешно. Простите, я совершенно отучилась описывать чувства и эмоции. Хотя, например, сейчас, мне хочется плакать от того, что я такая несчастная по своей вине и не могу выбраться. Это знакомое до боли ощущение несправедливости по отношению ко мне, жалость к себе. Эти чувства ко мне прилипли, не могу от них оторваться, веду себя везде как жертва, забитая овечка.";0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0
" 
Получилось четыре. самое интересное, не могу точно сказать, кому это нужно и почему я должна так или иначе себя вести. Какому-то внутреннему полицейскому, наверное.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
" 
Это будто бы я, но серьезная, знающая больше, уверенная, строгая как судья. Голос властный, как у командира. Всё-таки, он больше похож на мой, но иногда становится мужским. И я не могу узнать, кто прячется за этим голосом. Сложно теперь распознать, вот это ""надо"" стало частью меня. А когда я что-то не так делаю, совершаю ошибку, сразу этот голос становится почти истерическим: ""Вот что ты, дура, наделала?!""";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Наверное, это мамин голос (тем более, мой стал похож на мамин, поэтому не могу отличить). Я вижу, что в поведении стала во многом походить на маму. Моя мама рассказывала, что у нее не было близких отношений со своей мамой. Бабушка заботилась о материальном благополучии, не ругала, но и по душам не разговаривали никогда. Поэтому мама всегда рассчитывала на себя, работала ( и до сих пор работает на 2-х работах). Но не была счастлива в семейной жизни. Отец пил, развелись, когда я была в 11 классе. Я их люблю обоих. Простите, может, я не о том. Часто со мной бывает, что я не по теме высказываюсь. Так вот, мама часто нам говорила: ""Нужно делать то, это"". Как и многие родители. Если честно, долгое время мама нас не хвалила. Сейчас уже не помню, ругала ли меня. Наверное, нет, т.к. я всегда была послушной хорошей девочкой. Только мама, к счастью, не знает, что я наделала в своей жизни и что со мной случилось. Почему-то, помнится вот такой момент. Когда мой брат поступил в университет (он меня на 5 лет старше), мама сказала, что теперь нельзя брата ""Сашкой"" называть, только ""Саша"", потому что он уже взрослый.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0
"Давно пора свергнуть этого ""командира"". Но как? У меня терпения не хватает. Хочется одним махом все изменить. Понимаю, что невозможно, что работать надо над этим, а, оказывается, энтузиазма надолго не хватает. Привычнее себя угнетать и жалеть. Но я хочу бороться, только не в одиночку. Поначалу я с энтузиазмом соглашаюсь, а потом сдуваюсь как шарик.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Мне кажется, это воля, сила воли, желание выйти из трудного положения...и терпение.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте!Около двух месяцев назад я просила помощи здесь на сайте после того как меня бросил муж.Вот уже почти 5 месяцев как мы не живем вместе и 2,5 мес.как он объявил,что хочет развода.Острую боль от разлуки я пережила благодаря вере и Божьей помощи.Но сейчас настал такой период ""подвешанного""состояния,всё как бы зависло на одном месте и моя жизнь совсем не продвигается.Душевное состояние очень угнетённое,ничего не радует да и радости совсем в жизни нет.Я не знаю как мне жить дальше ,не могу найти себя в этой одинокой жизни,не могу понять для чего такая жизнь...когда рядом никого нет и ты никому не нужен.Ничего не хочу делать,руки ни к чему не лежат дома,вроде бы и дела есть,но мне в тягость их делать.Всё потеряло смысл.К тому же,муж по-началу активно требующий развода,сейчас затих и молчит.Он спокойно себя вёл,пока я плакала и просила его не бросать меня.Когда я успокоилась и начала ровно с ним разговаривать и определяться с условиями раздела имущества,он начал грубить,нервничать и оскорблять меня.Что для меня послужило решением не общаться с ним,чтобы не травмировать себя ещё больше.Потому как,я держалась только разговаривая с ним по телефону,а когда разговор заканчивался,у меня начиналась истерика.В последнее время мы общались смс-сообщениями,но он в основном писал мне гадости.И родственники помогли мне найти адвоката,чтобы муж наконец спокойно изложил свои требования и решил все вопросы согласно закону,а не давил на меня морально непонятно зачем!Но...как только я нашла адвоката,он перестал настаивать на скором разводе и разделе,и пока молчит.А я не знаю что мне делать,ждать пока он сам решит все вопросы или настаивать самой на скорейшем разрешении ситуации.Я боюсь его видеть,боюсь с ним разговаривать по телефону,боюсь услышать даже его голос,так как закрылась и отдалилась от него,чтобы скорее его забыть и как-то начать жить без него.Но и жить не получается...я не живу,а существую.Долгое время не могу найти работу,меня нигде не берут,у меня перерыв в стаже и возраст 40 лет.Средств к существованию своих нет,помогает отец-пенсионер,но продолжаться это долго не может.Я не могу никак найти выхода из этой ситуации и чувствую,что скатываюсь в отчаяние...Как мне поверить в себя?За что зацепиться?Помогите советом!";0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0
