answer;a1-;a2-;a3-;a4-;a5-;a6-;a7-;a8-;a9-;a10-;a11-;a12-;a13-;a14-;a15-;a16-;a17-;a18-;a19-;a20-;q21-;a22-;a23-;a24-;a25-;a26-;a27-;a28-;a29-;a30-;a31-
"Ира! Я очень рада, что вы чувствуете себя лучше  :31:
Физик писал(а):Ещё насчет отношений. Недели 2 назад я страдала из-за привязанности, сейчас отпустило. И мне так хорошо!
Вот вам и подтверждение того, что всё в жизни преходяще. Это надо помнить. Не воспринимать каждую надвинувшуюся тучу, какой бы тёмной и угрюмой она не была, как погоду на всю оставшуюся жизнь. Всё проходит, и это пройдёт...
Физик писал(а):Как Вы думаете, возможно ли это, прожить без отношений, без семьи?
Вопрос риторический. Не имею права взять на себя такую ответственность, и сказать вам однозначно - ""да, можно"" или ""нет, нельзя"". Для некоторых людей такой вариант приемлем, подходит и даже желанен. Другие и представить себе не могут существование в одиночку, без партнера. А бывает, на разных этапах жизни одного и того же человека возникают разные потребности: вполне естественно ваше стремление начать реализовываться в профессии, сделать ""что-то очень крутое"" как вы пишете. А через десяток лет, глядишь, на авансцену выдвинутся совсем другие приоритеты  :) Жизнь - штука текучая. Остаётся лишь поражаться как каждый из нас, пройдя путь от ребенка до самостоятельного взрослого, всё же продолжает чувствовать себя СОБОЙ, той же личностью! Ведь изменений за 2-3 десятка лет в привычках, вкусах, предпочтениях одного и того же человека происходит невероятное количество!!!
Физик писал(а):Я думаю, что я человек не для семьи, не для отношений, потому что в этих отношениях я не была собой,
Не спешите с выводами. Вы только начинаете жить. Будьте гибки и подвижны в видении себя и других людей. Всё далеко не так однозначно, как нам кажется (и хочется) в детстве и молодости. То, что не были собой - это верное наблюдение. В вашем пространстве, в котором вы 18 лет (правильно я подсчитала?) были наедине с самой собой (не считая очень близких кровных родственников) появился человек со стороны. Вы его подпустили очень близко. Вероятно, ближе, чем кого бы то ни было до этого? Конечно, в этом случае вы уже не вполне принадлежите себе, своим привычкам, понятиям. Приходится считаться с этим другим. Корректировать свои желания, намерения. Соотносить их с желаниями другого. Всегда держать его в уме при принятии каких-то решений: как спланировать день, что купить покушать и далее, вплоть до самых важных - для чего жить, чему себя посвятить... Дело непривычное. У некоторых людей при этом может возникать ощущение, которое вы описали. Был ли это ТОТ человек, был ли этот человек НЕ ВАШ, неподходящим - судить однозначно очень сложно. Похоже, что у вас еще не сформировалась установка на создание семьи и готовность приспосабливаться, приноравливаться к другому. Но это вовсе не означает, что она не сформируется никогда. Это сложная социальная установка из взрослой жизни, не рефлекс, и не инстинкт - типа как гнездо свить и наполнить его яйцами - и может она созреть гораздо позже, прийти с опытом общения и прочим жизненным опытом. Когда появляется эмпатия, терпимость, готовность признать, что возможен другой сценарий развития событий, отличный от вашего...

ТОТ САМЫЙ мужчина, который войдёт в вашу жизнь легко и непринужденно, как будто был там всегда, с которым комфортно, и чувство, что вы можете договаривать друг за друга неоконченное фразы - бывает и попадается в реальной жизни, особенно в юности, пока люди еще поливалентны, подвижны и не закостенелы. Но даже в таких случаях рано или поздно наступает момент, когда обнаруживается, что вы - не однояйцевые близнецы. И снова возникает вопрос о готовности приспосабливаться, идти на уступки.
Физик писал(а):Вообще всегда я мечтала, да и сейчас, сделать что-то очень крутое, как-то помочь людям, быть полезной, чтобы у меня была такая работа, которая бы стала смыслом жизни. Очень хочу путешествовать, общаться с людьми, изучать их культуру, это так интересно.
Вы, Ирочка, светлая душа с элементами юношеского максимализма и идеализма одновременно  :25: Именно за такими как вы будущее. Не переставайте мечтать и искать себя в этих мечтаниях. И тогда они начнут воплощаться в реальность. Главное, не пасуйте перед трудностями  :25:";0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Кстати, С 8 Марта вас!!!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" 
Ириночка, вы открыты для общения, вы ищете ответы на свои вопросы и с лёгкостью впитываете то, что находите нужным и полезным для вас. Это очень приятно осознавать. Редкий случай, когда мне не приходится штурмовать забор, тщательно выложенный собеседником вокруг его картины мира ""Да...., Но...."" Спасибо вам  :25: 
Пишите, если вдруг возникнут трудности. Для этого я и здесь.
К тому же, как законченный гуманитарий испытываю истинный пиетет к представителям точных наук";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
" 
Здравствуйте, Аксинья!

Читаю вашу просьбу о помощи и отклики, на которые вы мне дали ссылку. Когда вникну, обязательно отпишусь  :) 

До скорого!";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Аксинья!

Вы - молодец, что не даёте себе погрузиться в отчаяние наедине сама с собой, а обратились за помощью, пытаетесь разрулить проблему доступным вам сейчас способами, идёте на контакт, общаетесь, задаете вопросы (пусть всё это он-лайн, но вам с вашим складом характера так проще, правда?)  :13: Вы в правильном месте. Вам здесь помогут. Со временем ваша жизнь начнёт налаживаться. Задушевные беседы - уже половина дела. А если вы еще и возьмете несколько практических приемов на вооружение, то это уже победа!

Прочла внимательно вашу первую просьбу о помощи на главной странице сайта и вашу дальнейшую переписку на форуме, и мои соображения по поводу вашей ситуации таковы:

1) Скандаля с мужем, срываясь на нем, вы невольно повторяли сценарий семейной жизни своих родителей. Другого вы, будучи ребенком, не знали, не видели, и вступив в брак стали эту линию поведения воспроизводить. К сожалению. Тут бы остановиться, поразмышлять, привнести что-то своё, индивидуальное, повернуть порочный сценарий вспять, но увы... Что получилось, то получилось... Реакция вашего мужа закономерна, возможно несколько резковата и решительна. Видимо, такой он человек ""сказал - отрезал"", и в чём-то такая его резкость - более честная позиция по отношению к вам, нежели предложение пока пожить отдельно, а там видно будет. 

2) ""Как вернуть мужа?"" - это не к психологу. Это к ясновидящим и прочим ""специалистам"" смежного профиля. Но обращаться к ним не советую ни в коем случае, т.к. туману они напустят много, проблемы вашей не решат, зато уж точно подорвут ваше и без того нестойкое финансовое положение. Вопрос для вас должен звучать сейчас иначе: ""Как жить дальше?"" На этом моменте следует сосредоточиться особо и провести основательную ревизию своих поведенческих стратегий. Отнеситесь к ситуации развода как к жизненному уроку и вынесите из него максимум пользы. Сойдётесь ли вы снова со своим мужем, или со временем найдёте другого - в эти отношения вы должны войти обновленным человеком. Не волочите груз прошлых ошибок и несовершенств, которые разрушили вам нынешнюю семейную жизнь, в новый этап своей жизни. Это дело не одного дня. Может быть не одного года. Это то, что называется избитой фразой ""работа над собой"", но кто сказал, что будет легко  :10: Пробуйте новые типы поведения - во время замолчать, сделать вид, что не заметила, избегайте ситуаций/бесед, которые вас взвинчивают, сознательно предложите переменить тему, там где раньше разгневались бы - возьмите и простите человека, воспарите над ситуацией, позвольте себе быть сильнее обстоятельств.
Я вам тут накидала идей, многие из которых возможно покажутся вам сейчас неосуществимыми на практике - мужа-то уже нет с вами ежедневно, с кем экспериментировать-то? Пусть это послужит вам пищей к размышлению и материалом на будущее. Думаю, основную идею вы уловили и сможете приспособить некоторые мои соображения к своей наличной ситуации. Отслеживайте, какие из новых приемов ""работают"", облегчают жизнь и взаимодействие с людьми.

3) Обратитесь к сайту perejit.ru если еще не сделали этого. Он ближе по тематике к тому, что вы сейчас переживаете.

4) Конкретных советов - ехать ли к любимой бабушке, возвращаться ли к маме и т.д. - давать не буду. Не моя это компетенция, и вам достаточно хорошо и душевно ответили на эти вопросы в откликах. Скажу обще - обстановку сменить надо, это точно!

5) Нелюдимый характер, усталость от интенсивного общения - вовсе не порок. Устройство современного общества действительно потворствует разговорчивым, общительным, способным к установлению и поддержанию множественных контактов. Но надо отдавать себе отчёт, что такой тип личности всего лишь тренд, а не истина в последней инстанции, образец для подражания, а все остальные типы поведения - патология. Определите для себя диапазон собственной личности, зону комфорта. Примите эту личность с её диапазоном, и работайте в пределах этого диапазона (это тоже к теме ""работа над собой""), не вспоминая о том, что ""какая-то я не такая""...

С нетерпением жду ваших комментариев, рассуждений и мыслей по поводу написанного!
Команда сайта с вами. И вместе мы преодолеем ваши трудности!";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"И о самом главном - Аксинья, не смакуйте мысли о самоубийстве. Не взбивайте их в пену. Исключите это как вариант. Это вообще не выход. Ни для кого. Это тяжелейший грех. В ваши 26 лет жизнь только набирает обороты. Первый неудавшийся брак (к тому же мы еще не можем с уверенностью сказать, что он неудавшийся окончательно  :ulibka: ) никак не тянет на весомый повод лишать себя жизни. В России и на постсоветском пространстве развод уже давно стал проходным явлением, для кого-то даже желанным выходом из затянувшегося конфликта и зачастую облегчением. К сожалению, но факт... 
Ваше нынешнее смятение и подавленность понятны, более того нормальны. Ни на минуту не забывайте, что так НЕ будет всегда. Это временно. Это пройдёт. И вновь выглянет солнышко...

О стадиях переживания развода можете почитать здесь: https://www.km.ru/stil/2013/11/19/psikho ... reduprezhd

Всех вам благ!";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"
""Радость моя, нет нам дороги унывать..."" - лучше ведь и не скажешь, верно? 
Анюта, здравствуйте!
Расскажите, пожалуйста, Вашу историю чуть подробнее. Вы проходите курс лечения АД под контролем врача?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Анюта!
Простите, мне все-таки придется уточнить. Вы испытываете дискомфорт не от АД, а от самого факта их приема?
Вы стесняетесь того, что Вам назначили именно седативные средства? 
Все, что я делаю, мне не подходит.
Здесь тоже нужно уточнение. Что Вам не подходит, Вы уже знаете. А что подходит?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Анюта, Вам часто случалось оскорблять знакомых людей в том случае, если они заболевают?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Как быть? Сложный вопрос. Можно, конечно, долго философствовать, а можно определить ключи проблемы. Это - отношение к себе и отношение к другим. Что важнее для Вас сегодня?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Окаменело сердце.. 
Вы уже второй раз в теме употребляете вот это слово - ""окаменеть""...А я прошу Вас ...описать - каково это - не чувствовать? Подробно, детально. Хорошо? 
Камень...Камень твердый, но капля воды, как известно, камень точит.  :)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Странно...а вы, Анюта, посчитайте пожалуйста, сколько раз Вы пишите ""надо"" в таком коротеньком сообщении. Сколько у Вас получилось?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"
Оп! Есть хорошее определение - ""внутренний полицейский"".
А Вы можете его (полицейского) описать? Какой он? Как разговоривает? Какой у него голос? Внешность? Смелее";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"""Я"" - только врослее....Точно никого похожего в ближайшем окружении нет?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Анюта, да, так бывает, что ""голос командира"" мы где-то когда-то уже слышали, чаще всего, в детстве в ближайшем окружении. А Вам командир не надоел? Не пора ли его ""сместить""?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Анюта, здравствуйте! 
Как, не пропал еще Ваш энтузиазм? 
Одним махом все изменить очень просто. Возьмите новенькую волшебную палочку зеленого цвета, взмахните, произнесите соответсвующее заклинание (Абра-швабра-кадабра!) - и - готово! 

А если серьезно - что у человека есть вместо волшебной палочки?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"
Здравствуйте, Ева Владимировна,

Недавно открылся этот раздел, и я решила написать. Эту тему я открывала более 2 лет назад, а вот до сих мало что изменилось в лучшую сторону. Стало, пожалуй, хуже. Физически, душевно отвратительно себя чувствую. Вся в зажимах, напряжении вот уже последние 3 года без передышки, только во сне и когда плачу отпускает. Невозможно зажата эмоционально. Страх показаться недотепой, и я такой оказываюсь, хотя раньше все налету схватывала и успешно выполняла. Была отличницей в школе. На самом деле, я иногда пишу еще и в другом разделе. Пытаюсь найти выход, получить поддержку. Я - маленький ребенок, которому нужно говорить, что делать, во всяком случае, без апробации других не могу решиться на многое. И хочу сэ тим справиться, стать самостоятельной в решениях, касающихся своей жизни. Смотрю на других, сама редко что делаю. А вот с мамой веду себя обратным образом: раздражаюсь, когда она мне говорит мыть чаще руки, одеваться теплее. Мне 31 год, я веду себя как подросток и понимаю это. В голове туман, не могу добраться до своих истинных чувств и переживаний, все как в болоте, тело постоянно ломит, болит. Не получается четко выразить свои мысли, речь немного заторможена, многие быстрее меня говорят и думают. В общем, жалуюсь, зная, насколько пагубно постоянные жалобы влияют на жизнь...Чувствую, что выход есть, верую в Бога, стараюсь ходить в храм и причащаться, слушать совесть. И этого, видимо, мало. Не могу зацепиться, найти мотивацию, себя дисциплинировать, написать какой-то план спасения. Когда-то я махнула на свою жизнь рукой, покорно стала делать то, что говорят и хотят другие. Мне уже многое посоветовали, а мотивации нет. Можно ли как-то найти выход из этой ситуации?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Скажите, пожалуйста, а раньше в Вашей жизни что-нибудь зависело от Вас?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Маруся, здравствуйте!
Извините за долгое молчание и спасибо за подробный ответ. Очень важно, что Вы помните те времена, когда Вы не зависели ни от кого.
маруся40 писал(а):Я и мужу помогала во всем, поддерживала его, какие-то решения вопросов ему подсказывала,радовалась когда у него всё получалось.
И это немаловажный момент. Рядом с Вами муж стал успешным. Значит, Вы действительно способны были дать силу и своему мужчине. А это дорогого стоит. Давайте подумаем, какой шаг Вы можете сделать к прежней Марусе? ЧТО Вы можете в Вашей ситуации изменить сегодня? Пусть это будет что-то на первый взгляд незаметное и несущественное. Но с чего-то ведь надо начинать!";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"аруся, здравствуйте!Вы писали, что у Вас есть дочь и отец. Расскажите, пожалуйста, о ваших взаимоотношениях.
Понимаю,что должно пройти время,чтобы восстановиться после такого стресса сильного,но не хватает терпения и понимания с чего начать,как стать уверенной и повысить свою самооценку?
Первый шаг уже сделан - вы пошли на курсы. Поддерживает ли кто-нибудь Ваше начинание? Теперь давайте вспоминать, была ли у Вас раньше ситуация, которая казалась неразрешимой, и что придавало Вам силы справиться с ней? В чем Вы находили радость? Что Вас может радовать сейчас?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"
Маруся, здравствуйте! Спасибо за ответ. Вы много преодолели в жизни, и ситуация, когда муж бросил Вас на восьмом месяце беременности ... не из простых. И было Вам 21. Тогда Вас спасла дочь. Разве сейчас вы не являетесь для нее значимым и близким человеком?
маруся40 писал(а):Вот в чем радость я находила,не могу ответить..и сейчас нет радости в моей жизни.Для меня радость-это когда есть любовь,когда рядом кто-то есть,кому можно дарить свои чувства и заботу,кто отвечает тебе взаимностью и ценит это.Мне не хватает этого..Я живу сейчас в пустоте какой-то,где нет заботы,нет любви,ничего нет.Так жить невозможно,и не нужно.
Уточните, пожалуйста, для Вас радость - это любовь вообще или любовь именно к мужчине?
Ведь даже на выжженной земле снова вырастает лес.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"Маруся, здравствуйте!
маруся40 писал(а):Когда я первый раз пришла на встречу к адвокату(она женщина),то она мне первым делом сказала,что у меня взгляд жертвы,и поведение неуверенного в себе человека,и что это очень бросается в глаза..
Мне давно никто не говорил приятных слов,никто не хвалил меня,не заботился обо мне,не делал приятное..А как жить,ощущая,что безрализна близким людям...
Вы согласны с адвокатом, вы считаете себя жертвой?
От кого Вам больше всего хотелось бы почувствовать заботу?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Светлана!
Вы писали, что полгода принимали антидепрессанты. О синдроме ""отмены"" и о возможном продолжении их применения Вам должен ответить доктор.
Началось это, как мне кажется, в то время, когда я, имея троих детей, по предложению мужа, пошла учиться на заочное в технический ВУЗ по специальности инженер. Специальность меня не привлекала, но была возможность учиться на бюджете.
Для чего Вы пошли учиться, Светлана?";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Понятно...А Вам чего хотелось-то на самом деле? Учится в каком ВУЗе? К чему у Вас душа лежит больше? Ведь трое деток - это уже ""почти педагог""?  :) Вы планировали работать после окончания ВУЗа?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Доброго Вам дня, Веточка!
Действительно, в ситуации стоит разобраться.
Как-то так сложилось, что я полностью принадлежу детям.
Сколько лет вашим старшим? В чем еще, кроме контроля со стороны младшей девочки, проявляется то, что Вы называете ""принадлежать детям""? 

Такие обстоятельства меня держат в напряжении. У нас маленькая квартира, и ""спрятаться негде"". А очень часто мне хочется спрятаться.
Это очень понятное ощущение - личное, ""свое"" пространство нужно каждому человеку, даже если это пространство - просто ""любимый стул"" у окна или уютный уголок дивана. Есть в Вашем доме место, где Вы особенно любите присесть, подумать, где Вам хорошо и спокойно?
И начинаю мучить себя ""Надо уделить внимание, ты же мама, ты должна что-нибудь придумать, чтобы детям было интересно"" и т.д
Есть такая замечательная пословица - ""Можно привести коня к водопою. Но пить его не заставишь.""
Мучить себя и хотеть от себя же ""быть доброй, спокойной, терпеливой... Не видители Вы здесь противоречия? Чтобы усилить картинку, представьте себе палача в застенке который ""ласково"" уговаривает жертву ""быть спокойной, ласковой, терпеливой..."" Как Вы думаете, уговорит? Едва ли....Страх и вина - вот что будет чувствовать жертва...Боль и раздражение, и ярость. Но не мир и не любовь.
Есть такой забавный вопрос для мамы:
""Самолет терпит аварию, у вас на двоих с ребенком один спасательный жилет, на кого наденете?""
Правильный ответ: ""На себя"", потому что только живая и здоровая мать сможет помочь своему ребенку.
Думая о себе, мы думаем о наших детях.
Разве нашим детям будет легче, если они останутся одни? Смогут ли они выжить без нас, или лучше им будет, если они всю жизнь будут вынуждены лечить нас?
Здоровая и спокойная мать ( и отец) - залог счастливой жизни наших детей. 
Всвязи с этим - Ваша обязанность - полноценное восстановление, отдых - как необходимое средство для лучшего общения с детьми. Лучше поиграть или пообщаться с детьми 15 минут, но от души, полностью погрузившись в общение или игру, чем быть рядом телом, но не душой час-другой. 

Вы мама. Точнее, не так - Вы Мама. Но кроме этой замечательной роли - роли Мамы, Вы являетесь...Кем? Вы - Женщина, Вы - Друг, Вы - Жена, Вы...а кто Вы еще? 

"" Ощущение как будто связана по рукам и ногам. Усталость или моя депрессия? ""
Возможно, и то и другое...И усталость, и депрессия. Но вот этот образ - свазанности по рукам и ногам...Кто или что связывает Вас?";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"Здраствуйте, Светлана! А Вы думали, какой образ возникает, когда произносишь слово ""веточка""? 
Интересный образ - вот уже весна, молодые листья - нежные, чуть клейкие - и веточка березы. Маленькая, гибкая, гнеться, но не ломается...
Похоже? У веточки есть особое свойство - даже если ее согнет снег или ветер, то она своей слабость превращает в силу - и распрямляется, сбросив лишнее...
Да, дети - это шум, суета, это отказ от многого...Но не от самой себя. Да, вечное: ""Мам! А мам! Ну мама же!!?""  :) (но так будет не всегда. Попробуйте представить, что все Ваши дети уже покинули дом? Закройте глаза и представьте? Все разьехались...Тихо в доме. Пусто...Что Вы чувствуете?) 
Да, Вы принадлежите детям...Но не целиком. Повторю вопросы из прошлого сообщения: Вы - мама, а еще Вы - кто Вы еще? 

А теперь - давайте подумаем вот о чем: есть ли в Вашем окружении человек, с которым Вы можете искренне поговорить время от времени?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Вот на этот вопрос постараюсь ответить отдельно и подробно, равно как и написать о проблемах личностных границ.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Светлана, а все просто - опишите, пожалуйста, какую-либо ситуацию, когда Вы чувствуете, что ""ум с сердцем не в ладу"". Попробуем разобраться вместе? ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Мудрая. 
Интересный у Вас ник. Да вот только консультация психолога много дешевле пистолета, это точно. Хотя - часто так пишут. ""Нет денег ..."" 
Обидно становиться, когда видишь вот такую проявление нежелания решать проблему - неприкрытое, явное. Вот и в Вашем случае - отклыдывать на пистолет, а не на на консультации? 
Но - от лирики к делу. 
Что с Вами - верно поставленный вопрос. Уточните, пожалуйста, что значит - тяга к насилию? К насилию над собой? Еще один важный момент: когда это началось Вы помните?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте!
Что это за персонаж? Какова его история?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Хорошо, а подробнее - о себе, о своем характере и привычках, возрасте, увлечениях можете написать? Мне ж через экран компьютера не видно почему-то.... ;)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Во всех разочаровалась...Так это нормально. Только в ком - во всех?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте! 
Получить второе высшее - хорошая цель. Наш формат общения ограничен текстом, поэтому - сразу к делу. Рассказывайте - есть ли у Вас план, как учиться будете? Как к экзаменам готовиться, куда и когда поступать?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Уважамая Angel, 
Давайте попробуем последовательно разобраться....25 лет - и Вы сейчас - ""ученый в сфере гуманитарных наук"", верно? 
Если не секрет, уточните, пожалуйста, какова сфера Ваших научных интересов? Филология? Лингвистика? Структурный анализ?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Спасибо за Вашу откровенность  :13: .
Тогда давайте договоримся вот о чем: в нашей теме я не буду употреблять юридической терминологии, а Вы - терминологии психологической. Договорились?  :12:";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Спасибо, Angel!
А теперь давайте перейдем к рассмотрению фактов и только фактов, коль скоро Вы - юрист и сильны в логике и математике.
Вы проходили обследование у психиатра. Установлен диагноз - F.60.31.
Медикаментозного лечения он не требовал.
Замечательно.

Далее - цитклотимия - под вопросом. Кстати, циклотимия - это не БАР, симптомы выражены менее ярко.
Что на настоящий момент: снижение концентрации внимания, утомляемость, скачки давления, подавленность , нарушение сна, чувство вины и т.д.. 
Не к лицу как-то в Вашем верно? 
В то же время: большие способности и не менее большие планы, которые надо реализовать.
Какой специалист может Вам помочь? Жду Вашего ответа.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, уважаемая Angel!

Ищу совета-консультацию от психолога или психотерапевта. Надеялась, что мне подскажут какой-либо метод, способ... В общем, подскажут что-то такое не медикаментозное...

Вы были на очном приеме у одного доктора. Через интернет - заочно ! - консультировались у другого. Имеете знакомого психолога. 
Отчего же Вы хотите получить четвертый совет - здесь? 
Посмотрите, пожалуйста, что выходит.
Потом видимо прочитал письма и позвал обратно на еще одну консультацию... Но я на тот момент уже не пошла...
- Вы даже не знаете на самом деле, зачем Вас звал доктор. Но уже не идете - это раз.
В общем, лекарства отложены в тумбочку..
и здесь терапия не доведена до конца - номер два.
Ваша знакомая-психолог может общаться с Вами очно, верно? Но почему-то Вы этого не делаете - это три...
В наше время можно лечить зуб, например, луковой шелухой. Можно. Но, скорее всего, кариес от этого не пройдет.
Можно небольшую - минимальную дисфункцию психики (если она есть - а это не факт) - лечить советами со всего света - результат Вы уже, к сожалению видите.
Вы должны вернуться к доктору и выяснить все-таки - а зачем же он Вас когда-то приглашал? А вдруг он и хотел тогда предложить немедикаментозную терапию? Вам не жаль потерянного времени?";1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
